1 29 3.067518303270618 749.775723020242 570.0983648867177 1119.6061188346773 878.9025870444531 1.615405797958374 2.2149407863616943 4.523248195648193 7.597519884120055 0.23333539507158843 -1.0452549737643797 0.04337195307016373 [795, 557] [1062, 558] [1061, 752] [795, 752] [690, 581] [1182, 583] [1180, 938] [689, 941]
1 31 3.561135107585489 1295.6212384393489 600.8171199100759 1763.8342825756908 870.1275691627524 1.5186728079416651 2.104976970218756 4.569127957061207 7.193219901862389 -3.5896225612576296 -1.2028868300281057 0.04332774467752603 [1279, 589] [1540, 595] [1537, 786] [1275, 781] [1616, 626] [2116, 636] [2111, 1005] [1610, 1000]
1 32 2.6133087549445273 106.04916066265497 565.4276141128474 597.0228477615478 911.331214744116 1.712150123982994 2.1236619208025185 4.498645152128859 6.392453307525649 3.509696689265041 -1.0032021578460413 0.026179938779915254 [336, 555] [627, 556] [625, 790] [333, 789] [-309, 548] [296, 551] [289, 1035] [-320, 1036]
1 33 3.353375688023007 1137.216822039955 567.7050228130425 1368.4398254873213 713.0916209054018 1.6760526650477003 2.125413731950142 4.6 13.743435740214158 -3.2453396515997235 -1.2441440206566776 0.020106559294250433 [1129, 562] [1287, 564] [1286, 689] [1128, 687] [1203, 567] [1424, 570] [1422, 745] [1201, 742]
1 34 2.871567436766809 528.237150331653 557.8161721336978 771.870389042594 728.9326145551347 1.8499767886696075 2.1620488218201532 4.6 12.883940679243233 3.4453266594961 -1.095881579081836 0.008726646259971648 [615, 546] [784, 546] [783, 691] [614, 690] [467, 539] [708, 540] [706, 748] [464, 746]
1 35 3.2916693845119984 1085.169929984613 570.5353078813455 1214.1092265524983 658.9560327971515 1.4998925364709235 2.1109863249074676 4.6 21.41647518052365 -3.224458849507587 -1.5041692519948031 -0.0006394092302611232 [1079, 569] [1186, 570] [1185, 646] [1079, 645] [1105, 574] [1237, 575] [1237, 669] [1105, 668]
1 36 2.9594940761081387 722.5020780019314 573.1604389047417 848.3041766120448 658.0685233775362 1.4998925364709235 2.1109863249074676 4.6 21.893074212044766 3.637564563218056 -1.4732450050375365 0.017451298790935658 [738, 565] [842, 565] [841, 639] [738, 638] [688, 571] [816, 571] [816, 662] [688, 661]
1 37 3.1219440498612476 904.3647158866962 560.9950467716903 1013.6855601821336 642.3651332886254 1.6831032635108842 2.1620488218201532 4.501494793433892 22.940660695978895 0.2505668838056438 -1.463544555205001 0.008726646259971648 [907, 561] [1009, 561] [1008, 641] [906, 641] [895, 561] [1019, 562] [1019, 659] [894, 658]
1 38 3.2240742950293515 1069.251322178333 566.6437844780344 1159.2406470532055 633.8111273295341 1.4998925364709235 2.1109863249074676 4.6 28.67626525185524 -3.365849559294862 -1.6807163048009046 0.03435781863439589 [1057, 566] [1138, 568] [1137, 626] [1056, 624] [1079, 569] [1174, 571] [1173, 639] [1078, 637]
1 40 3.182482375688986 1038.2075737587138 556.8474567415095 1107.433290856523 618.9462153643659 1.7329342938239063 2.1109863249074676 4.507259303405364 34.65103589381998 -3.037997464643218 -1.7999575687330673 0.04656073902286729 [1032, 561] [1100, 562] [1099, 618] [1031, 617] [1048, 561] [1125, 562] [1124, 626] [1047, 625]
1 41 2.993789976444551 777.2659102831768 555.1850082328244 865.4658111097228 619.7596077779357 1.7329342938239063 2.1109863249074676 4.507259303405364 29.884768901790316 3.9189314231818844 -1.6721313618044629 0.017411953044558715 [786, 561] [864, 562] [863, 626] [785, 625] [759, 559] [850, 560] [848, 635] [758, 634]
2 99 -0.21083219344493917 703.0433058431116 548.6746489047588 730.317957931346 610.9378444878179 1.8 0.8190117377790875 0.6220451915054483 31.797673048379224 6.854704000242867 -1.3034911969322698 3.140101542193701 [728, 543] [697, 543] [697, 611] [727, 611] [732, 543] [702, 543] [702, 610] [732, 610]
5 49 2.434374619674761 33.295878726003984 494.33887838584025 48.4149642314928 537.4837032865329 0.9597799777984619 0.5490529046436379 0.19189898232168234 18.38984886929459 20.169648624989957 0.47988998307847874 -0.12430462632050131 [-324, 463] [-295, 463] [-295, 524] [-324, 524] [-339, 462] [-309, 462] [-309, 524] [-339, 523]
5 48 2.3483181282368006 271.50141564223026 463.0461274101471 292.1538819216205 495.86659998204567 0.9899360088669367 0.6288062611569458 0.1836229825194231 29.299003374746462 19.839493846788095 1.6207932884565213 0.19805693752560494 [160, 441] [187, 441] [187, 481] [159, 480] [156, 440] [184, 440] [183, 480] [155, 480]
5 47 2.4472720947951916 286.14764182927706 511.08973216462294 322.7244946971768 539.8155653897115 0.9026808690531392 1.3426594845260937 0.2698402699334559 29.74130717567677 19.302598864001226 0.2957645242615115 0.11863704265829794 [179, 496] [235, 496] [235, 532] [179, 532] [173, 496] [230, 496] [230, 532] [173, 532]
5 46 2.3073296653660584 356.2921990992654 377.02564039214656 414.22337361047175 395.7332066539791 0.6187598505507854 1.890182614437348 0.20876732822102895 30.526552661753037 16.86123171351146 4.310855823269948 0.32962009744404047 [277, 347] [359, 349] [359, 373] [278, 371] [275, 345] [357, 348] [358, 372] [276, 370]
5 43 2.251859624972192 409.1277303417191 346.9845241706128 434.3972723586289 373.3291150268062 0.9222530157846588 1 0.20719611791778703 31.006508191781275 15.789767853863792 5.083854486265494 0.4187204241274384 [347, 314] [390, 317] [390, 352] [347, 349] [347, 313] [389, 315] [389, 351] [347, 348]
4 42 2.3840005567130467 443.69511035888513 340.0719105807544 462.25933265879644 385.2822728638226 1.2436151504516602 0.5953734390082626 0.4377982953156525 31.642870078531367 15.060339972810267 5.046762311947131 0.3133710965529756 [397, 315] [421, 316] [421, 363] [397, 362] [394, 312] [419, 314] [419, 360] [394, 359]
5 50 5.768760900690904 695.7645687862797 507.0694394901517 722.2669632486626 534.8598707468548 1.0178465303900945 0.9921865058772994 0.17 33.62669902871476 7.48902702745998 0.3658857560474706 -2.8463026735784696 [724, 497] [689, 497] [689, 533] [725, 533] [724, 497] [688, 497] [688, 533] [724, 533]
4 51 5.756641858384187 697.7517775947221 463.0647668913192 712.216631541348 499.24185131836987 0.9938309788703918 0.3930247517793141 0.2226678865604949 33.27648008272152 7.586945304841642 1.4496747007143496 -2.839214616715061 [708, 458] [693, 458] [693, 494] [708, 494] [707, 459] [693, 459] [693, 494] [707, 494]
5 103 2.9110106992926643 726.7910554420447 514.8486373482045 750.2067592539861 539.2910942666081 0.8811770422048335 0.82 0.16869680293985234 38.267739488848896 7.566245741984895 0.15670949371022003 0.035380960711760515 [723, 511] [748, 509] [750, 536] [725, 538] [722, 510] [748, 509] [749, 536] [724, 538]
5 104 1.5347608593271223 1238.8603650614725 447.5161458381507 1261.437852324649 481.86300817862264 1.4567030606497033 1.9722913179883814 0.1854372941197373 44.254508126706384 -10.658692771791467 2.343134296684617 1.8431802086273603 [1270, 446] [1244, 449] [1244, 488] [1271, 486] [1275, 446] [1248, 449] [1248, 488] [1275, 486]
5 60 1.462157518165872 1208.4189546493155 447.68152237305196 1233.9614170197267 462.6893797069352 0.7592672435795816 1.9950581472312783 0.17 46.48437276811784 -10.043724980971065 2.8395223631905235 1.8922306410855625 [1241, 446] [1215, 449] [1214, 468] [1241, 466] [1245, 446] [1218, 449] [1218, 468] [1245, 466]
5 57 1.2873132519074162 1191.770075496846 423.9825233969123 1203.3522889515798 456.3056142214991 1.58 0.97 0.19989542580692765 47.988799114475974 -9.303563089835894 3.52653235300943 2.0457733326641057 [1209, 422] [1194, 423] [1193, 463] [1209, 461] [1213, 422] [1198, 424] [1197, 463] [1213, 462]
4 59 1.3022486865043335 1175.8288232713971 422.6117359705887 1187.1705600463995 449.56527842465744 1.0057530403137207 0.5390378335825772 0.2966334139100464 48.82461456806344 -8.796094165471267 3.8070765909557536 2.01758893587952 [1188, 424] [1180, 425] [1180, 450] [1188, 449] [1194, 424] [1186, 425] [1186, 450] [1194, 449]
5 105 6.411484162272758 1207.6307098510379 482.895967137504 1228.4446216420574 508.65693511088733 1 0.7497030407133038 0.16901228091774967 36.393603078990864 -7.7570343477835655 0.9600211202127208 -3.0598911715302215 [1238, 482] [1214, 482] [1214, 515] [1239, 515] [1237, 483] [1213, 483] [1213, 515] [1237, 515]
5 106 3.343620539068995 1211.4066695137228 502.80973171098736 1224.7296749782354 525.9096350302716 1.0020183068289408 0.5504664336671088 0.1491842714478749 36.61921619695937 -7.7657777751165735 0.4337813801452657 0.006944497401577048 [1215, 500] [1232, 500] [1233, 532] [1215, 533] [1216, 500] [1234, 500] [1234, 532] [1216, 532]
5 107 3.1764879838014086 1162.7993581681112 534.2205627549001 1191.1764899238547 585.4186983440244 1.74 1.02 0.17 39.04214368537838 -6.824221314834259 -1.1555331358829533 0.13814768805257122 [1164, 539] [1194, 539] [1194, 592] [1163, 592] [1165, 538] [1195, 539] [1195, 592] [1165, 592]
