1 29 3.0674896824068307 751.714712595709 573.057983363209 1119.6215062459394 875.7226291400143 1.615405797958374 2.2149407863616943 4.523248195648193 7.614714127326286 0.2340816109484699 -1.0580541787604927 0.04337195307016373 [795, 559] [1062, 560] [1061, 753] [795, 753] [690, 584] [1181, 585] [1179, 940] [689, 943]
1 31 3.561135107585489 1293.4394186625923 600.8171200808255 1766.0161023333526 878.8548485025583 1.5186728079416651 2.104976970218756 4.569127957061207 7.193219901862389 -3.5896225612576296 -1.2028868314250896 0.04332774467752603 [1279, 589] [1540, 595] [1537, 786] [1275, 781] [1616, 626] [2116, 636] [2111, 1005] [1610, 1000]
1 32 2.6029786096712897 106.04916066265497 565.4276141128474 597.0228477615478 911.331214744116 1.712150123982994 2.1236619208025185 4.498645152128859 6.358272303812228 3.504210571431459 -1.019434468522411 0.034906585039886855 [331, 557] [624, 558] [622, 793] [328, 793] [-315, 553] [299, 556] [292, 1043] [-326, 1046]
1 33 3.3422712918670565 1137.216822039955 567.7050228130425 1368.4398254873213 713.0916209054018 1.6760526650477003 2.125413731950142 4.6 13.740365773259304 -3.210141082822027 -1.2438161589888224 0.028833205554221877 [1125, 562] [1283, 564] [1282, 689] [1124, 687] [1201, 567] [1422, 570] [1420, 745] [1199, 743]
1 34 2.871567436766809 528.237150331653 557.8161721336978 771.870389042594 728.9326145551347 1.8499767886696075 2.1620488218201532 4.6 12.883940679243233 3.4453266594961 -1.0958815804788198 0.008726646259971648 [615, 546] [784, 546] [783, 691] [614, 690] [467, 539] [708, 540] [706, 748] [464, 746]
1 35 3.2569057344422716 1085.169929984613 570.5353078813455 1214.1092265524983 658.9560327971515 1.4998925364709235 2.1109863249074676 4.6 21.426698981573086 -3.2340713327338744 -1.5247081138617804 0.03449265053663132 [1076, 573] [1182, 573] [1182, 648] [1076, 648] [1111, 573] [1242, 574] [1242, 667] [1111, 667]
1 36 2.9612418765627733 722.5020780019314 573.1604389047417 848.3041766120448 658.0685233775362 1.4998925364709235 2.1109863249074676 4.6 21.86104882046571 3.5928719272520135 -1.5024054735349417 0.01745661597526588 [740, 568] [844, 569] [843, 642] [739, 642] [691, 570] [819, 570] [818, 662] [690, 661]
1 37 3.1187146896319717 904.3647158866962 560.9950467716903 1013.6855601821336 642.3651332886254 1.6831032635108842 2.1620488218201532 4.501494793433892 23.01714982945123 0.3257447445508735 -1.465547495051985 0.008726646259971648 [903, 561] [1005, 561] [1005, 641] [903, 640] [891, 561] [1015, 562] [1014, 658] [890, 658]
1 38 3.232583514175499 1069.251322178333 566.6437844780344 1159.2406470532055 633.8111273295341 1.4998925364709235 2.1109863249074676 4.6 28.61154142728201 -3.3228623200313665 -1.6511566104220876 0.024628309103670844 [1057, 565] [1138, 567] [1136, 625] [1055, 623] [1077, 568] [1172, 570] [1170, 638] [1075, 636]
1 40 3.167739336650727 1038.2075737587138 556.8474567415095 1107.433290856523 618.9462153643659 1.7329342938239063 2.1109863249074676 4.507259303405364 34.67030192929749 -2.9913169904097336 -1.7551665617009273 0.059919122280124464 [1029, 560] [1097, 561] [1096, 617] [1029, 616] [1047, 559] [1124, 560] [1124, 624] [1046, 623]
1 41 2.99431412764011 777.2659102831768 555.1850082328244 865.4658111097228 619.7596077779357 1.7329342938239063 2.1109863249074676 4.507259303405364 29.90032838737552 3.9041116851201614 -1.4955387602169794 0.01744218705794837 [786, 554] [864, 555] [863, 619] [785, 618] [760, 552] [850, 553] [849, 627] [758, 626]
2 99 -0.21128998944716346 703.0433058431116 548.6746489047588 730.317957931346 610.9378444878179 1.8 0.8190117377790875 0.6220451915054483 31.727654970402337 6.854811311714735 -1.30227117554144 3.140101542193701 [727, 543] [696, 543] [696, 611] [727, 611] [732, 543] [702, 543] [701, 610] [732, 610]
5 49 2.434374619674761 33.295878726003984 494.33887838584025 48.4149642314928 537.4837032865329 0.9597799777984619 0.5490529046436379 0.19189898232168234 18.38984886929459 20.169648624989957 0.48702795725028586 -0.12430462632050131 [-324, 462] [-295, 462] [-295, 523] [-324, 523] [-339, 462] [-309, 461] [-309, 523] [-339, 523]
5 48 2.348321640249756 271.50141564223026 463.0461274101471 292.1538819216205 495.86659998204567 0.9899360088669367 0.6288062611569458 0.1836229825194231 29.29931824514689 19.839556977331515 1.628148528688465 0.19805693752560494 [160, 440] [187, 441] [187, 480] [159, 480] [156, 440] [184, 440] [183, 480] [155, 479]
5 47 2.4472720947951916 286.14764182927706 511.08973216462294 322.7244946971768 539.8155653897115 0.9026808690531392 1.3426594845260937 0.2698402699334559 29.74130717567677 19.302598864001226 0.295764522864531 0.11863704265829794 [179, 496] [235, 496] [235, 532] [179, 532] [173, 496] [230, 496] [230, 532] [173, 532]
5 46 2.3073296653660584 356.2921990992654 377.02564039214656 414.22337361047175 395.7332066539791 0.6187598505507854 1.890182614437348 0.20876732822102895 30.526552661753037 16.86123171351146 4.31085582187297 0.32962009744404047 [277, 347] [359, 349] [359, 373] [278, 371] [275, 345] [357, 348] [358, 372] [276, 370]
