1 29 3.2400818624122136 933.8528528573042 495.69255191042265 1029.6464342666893 573.4645114952036 1.6827452515588448 2.2149407863616943 4.523248195648193 27.30039876822118 -0.28998209199732256 0.00747513703963755 -0.08786770876747828 [946, 488] [1035, 488] [1035, 556] [946, 555] [922, 497] [1028, 497] [1028, 577] [923, 577]
1 36 3.0820925344507195 771.2861743509745 514.6975136600242 890.8856406188175 592.4295935391472 1.4998925364709235 2.1109863249074676 4.6 24.48726929901751 2.8530712164660117 -0.2964171104708121 -0.05648933816105282 [803, 501] [897, 502] [896, 569] [803, 567] [755, 512] [867, 513] [867, 593] [755, 591]
1 34 2.0006173752065397 0 640.8229943979728 247.41857569848173 1080.0 1.8499767886696075 2.1620488218201532 4.6 1.4854780612236973 3.3375716119780585 -0.8245021743272429 -0.011068201007632417 [-385, 476] [274, 492] [267, 1065] [-384, 1041]
1 41 3.1465758171013523 917.4532464132068 475.12204926883237 967.7883839948189 524.4797315809609 1.7329342938239063 2.1109863249074676 4.507259303405364 42.666173848461305 0.9148510636273965 1.2134906962899794 -0.0264219478012041 [921, 468] [977, 469] [976, 515] [920, 514] [912, 473] [974, 474] [973, 525] [911, 524]
1 86 -0.7330343487402861 14.749099383118917 525.8709469189985 222.94182097278656 641.9616211909427 1.697996486447091 2.2005753338240392 4.503224263118411 14.180488697107647 13.506975661630484 -0.618392728744704 3.1135496011127177 [-263, 506] [-469, 506] [-462, 672] [-257, 673] [82, 504] [-71, 504] [-67, 625] [85, 626]
1 87 -0.3226160978510174 459.8801339985838 513.6847141839348 594.3383529299127 593.6232249416936 1.5 2.2005753338240392 4.503224263118411 23.536289873929128 9.298409098274538 -0.3718692841949057 3.087962266644798 [505, 511] [387, 511] [389, 594] [507, 595] [598, 505] [499, 505] [500, 574] [599, 574]
1 88 -0.02881443643669024 738.8787167106739 485.7282016844467 813.4979702826298 531.5420744288506 1.7686399842870226 2.1109863249074676 4.6 40.08053864326914 7.128819703102325 0.2882335419316685 2.9943854625317763 [768, 493] [704, 494] [705, 550] [769, 549] [809, 493] [751, 493] [753, 543] [810, 542]
1 89 -0.10138649338272981 643.9181577205047 485.92841376413594 735.0655755548562 530.7995035892989 1.4966851721157868 2.1109863249074676 4.6 42.78142069056104 10.477343165357556 0.41838802906583195 3.0028023935165318 [683, 499] [624, 500] [627, 544] [685, 543] [729, 491] [676, 492] [677, 532] [731, 531]
1 92 -0.07994446805795519 447.05135877826035 498.41732589396815 539.9265451919374 538.7423497409181 1.4966851721157868 2.1109863249074676 4.6 45.29920623670265 19.903916652291038 0.5874492788085608 2.8075433004244563 [426, 492] [381, 493] [382, 534] [428, 533] [514, 491] [471, 492] [473, 529] [515, 529]
1 93 -0.3554538698755485 435.63588180199093 512.9617549296624 557.3741563546585 573.8773108367775 1.5 2.097181670653796 4.503224263118411 28.417751457446506 12.321065528980926 -0.13846275302226507 3.087940022005928 [453, 504] [361, 504] [364, 572] [455, 572] [538, 499] [459, 499] [461, 557] [540, 557]
1 37 3.254694236673583 1002.5369621699015 483.8351208698152 1065.556137974501 530.5593068171503 1.6831032635108842 2.1620488218201532 4.501494793433892 38.81110601051398 -2.079858348841569 0.9356013497050794 -0.05956353686248035 [1003, 473] [1066, 472] [1067, 521] [1004, 522] [999, 478] [1070, 477] [1070, 531] [1000, 533]
1 101 -0.31537043725150293 166.8005826751509 520.9283311050125 266.9883238439054 575.0335980883274 1.697996486447091 2.2005753338240392 4.503224263118411 32.54395405186196 23.20900767625237 -0.13857950715581632 2.837460193340533 [73, 500] [13, 503] [17, 568] [78, 567] [230, 497] [174, 499] [178, 557] [234, 555]
2 102 5.300925513504902 0 623.7253192039346 53.128423384614884 762.4597977893584 1.0638923489141408 0.5974814018114898 0.8600136032749708 5.950212508516268 7.071670681081075 -1.1212990897349708 -3.030640094451087 [-451, 647] [-592, 650] [-582, 875] [-442, 870] [-282, 629] [-403, 632] [-394, 827] [-274, 823]
5 114 5.017836742307827 66.12574414946752 348.61880226514944 148.59894389396584 447.45690547042904 0.9360538258972415 0.9328370931714999 0.15417863121103798 7.2429705340058925 6.936940073108253 1.163300944767798 -2.6400636280890284 [-58, 268] [-256, 252] [-273, 399] [-69, 406] [-51, 278] [-245, 264] [-262, 408] [-61, 415]
5 115 5.826655131293943 518.6314518689643 373.39637214422015 555.7807421354906 424.0486557384555 1.0374072135219257 0.8230375899114254 0.15417863121103798 17.493420852119648 6.786670980168735 2.132911377039651 -3.0551428455242493 [535, 344] [478, 350] [483, 419] [541, 413] [538, 347] [482, 352] [487, 421] [544, 415]
4 117 2.137526302333894 1920 258.1359109724891 1920 336.8961716025775 1.4728641500160233 0.45 0.38980909363153976 7.081296738485156 -8.816624297735508 2.1047312639854994 1.898188444881916 [2493, 33] [2380, 72] [2428, 307] [2547, 282] [2531, 42] [2417, 80] [2465, 312] [2585, 286]
4 118 6.417115876163946 1422.7524075383594 250.9344488536593 1477.0753587496647 360.5606349445851 1.0680303458274665 0.38713832756197947 0.29006022149575594 10.485897231201186 -4.5961304369482034 2.191424483947513 -2.862428568822909 [1520, 218] [1483, 215] [1495, 334] [1533, 336] [1497, 230] [1461, 227] [1472, 344] [1509, 346]
4 119 7.074122169302416 -1 -1 -1 -1 1.0680303458274665 0.38713832756197947 0.29006022149575594 7.253863133849441 -9.699706714114118 2.0926208270485644 -3.0038527425817296 [2633, 91] [2579, 90] [2625, 262] [2679, 262] [2562, 116] [2510, 114] [2553, 280] [2606, 281]
5 126 1.0698675961723185 -1 -1 -1 -1 1.2171155664154385 0.919968608329794 0.19450105559438247 6.871954550301622 -9.897949450627419 1.0896467894846262 3.035644247881425 [2805, 235] [2616, 239] [2674, 443] [2870, 442] [2758, 250] [2576, 254] [2629, 453] [2820, 452]
