1 29 2.9430517282182214 882.2608859962244 582.1233608939339 993.8618671767804 672.761896347124 1.6827452515588448 2.2149407863616943 4.523248195648193 22.59944149112391 0.8131066226831799 -1.769832707514502 0.16257737991203172 [861, 576] [967, 577] [966, 657] [860, 657] [880, 579] [1008, 580] [1007, 678] [879, 678]
1 36 2.81843008259992 535.636891813281 610.231736290836 760.8803141641184 752.1223911956755 1.4998925364709235 2.1109863249074676 4.6 12.876667760468514 3.4839482203430836 -1.522512577269864 0.05892618349391482 [605, 596] [771, 599] [768, 716] [602, 714] [477, 599] [715, 602] [712, 770] [472, 768]
1 40 3.647243992631911 1333.9620135004654 578.024289388032 1811.483013337856 888.0149633682668 1.7329342938239063 2.1109863249074676 4.507259303405364 6.559733639778811 -3.7082922609378577 -1.1390845438737054 0.008871224595633867 [1325, 580] [1611, 583] [1612, 819] [1325, 815] [1706, 578] [2291, 586] [2303, 1072] [1710, 1063]
1 41 2.9404484310375523 733.6426176530816 579.4834380963053 833.9218869500422 658.8993198898869 1.7329342938239063 2.1109863249074676 4.507259303405364 25.470608028437354 4.037090839498379 -1.864237078860716 0.04395188057069113 [748, 576] [839, 577] [838, 651] [747, 650] [716, 573] [824, 574] [822, 663] [714, 661]
1 75 5.2742339805388205 0 553.963997161242 68.06355548944458 698.5037780988505 1.7005599101159514 2.1109863249074676 4.587692004262059 9.382769749448396 13.5411324747057 -1.2292264274078721 -3.097486760843532 [-1037, 566] [-1399, 564] [-1420, 844] [-1054, 844] [-286, 572] [-505, 570] [-513, 742] [-293, 742]
1 76 5.68928008024214 257.98763723454704 580.7465375969805 441.6700235582744 687.1575158130037 1.6572234039652607 2.1109863249074676 4.587692004262059 16.965916517812907 10.397825514503927 -1.5219359937896115 -3.097513210805962 [230, 577] [57, 576] [55, 710] [228, 710] [392, 573] [261, 572] [259, 674] [391, 674]
1 77 5.995093144509543 622.1698083387713 582.3386795198215 694.7532246366527 630.5591463262907 1.7 2.1109863249074676 4.6 40.618860181457585 10.834996895810555 -2.4836696697103515 -3.1141787499282123 [670, 575] [604, 576] [605, 628] [670, 627] [699, 575] [640, 576] [640, 623] [699, 622]
1 78 1.608042425342642 1423.2662472271745 540.7780960625296 1561.1693323154232 621.800971106091 2.92 2.87 6.813765232114587 40.415474325580995 -19.392546676111177 -2.070021257260505 1.9809318192354148 [1503, 546] [1435, 551] [1437, 637] [1506, 639] [1653, 549] [1580, 553] [1583, 634] [1657, 636]
1 79 5.899252587835071 513.1722790261288 583.0732299647066 588.0438825011657 629.379336136843 1.664928483971667 2.1109863249074676 4.400555601048338 39.971840624921214 14.919283759919413 -2.5017698373688058 -3.1148909578876873 [538, 576] [472, 576] [471, 628] [538, 628] [580, 577] [520, 577] [520, 624] [579, 624]
3 97 2.1043184413999048 1115.28003270148 579.816940445674 1161.3407183010347 627.8221338306219 1.7186894619596222 0.792771772943536 1.8890269704049045 41.357247411029235 -5.87586466400561 -2.7978403974170423 1.1784054826343617 [1110, 586] [1116, 586] [1117, 635] [1111, 636] [1164, 586] [1169, 586] [1170, 635] [1165, 636]
2 99 -1.05108219411117 -1 -1 -1 -1 1.8 0.927067794508125 0.7853868579223875 3.408112744178576 5.969001529457063 -0.6978169328136143 3.1406778563434936 [-1122, 434] [-1462, 437] [-1518, 1129] [-1169, 1129] [-704, 466] [-978, 468] [-1013, 1020] [-733, 1020]
5 50 5.062504994843109 0 373.9186270808601 52.633524887186155 486.2749101064204 1.0178465303900945 0.9921865058772994 0.16869680293985234 5.969783671728983 6.898480633707927 0.8056854835717968 -2.778355156847683 [-255, 274] [-509, 258] [-554, 452] [-286, 458] [-236, 288] [-483, 273] [-525, 463] [-266, 468]
5 103 2.4762317619546943 269.62247283783483 445.6287648173727 323.55953354952896 519.3338681269613 0.8811770422048335 0.822274169819172 0.16869680293985234 10.456261622654234 6.928934811014537 0.6017558564825897 0.08013803135781679 [147, 414] [242, 410] [240, 506] [144, 511] [135, 409] [232, 405] [230, 503] [132, 508]
5 104 1.9363347290347814 1615.1694172247176 316.0344762193136 1690.2308566120641 401.76338564151285 1.4567030606497033 1.9722913179883814 0.1854372941197373 16.71264659110915 -11.295039654665498 2.795246425378884 1.7995829834729027 [1846, 263] [1719, 292] [1718, 392] [1845, 375] [1858, 264] [1730, 293] [1729, 392] [1856, 375]
5 60 1.7646542565163528 1526.4592618300417 327.4592965175963 1595.2135689984327 365.43561331813703 0.7592672435795816 1.9950581472312783 0.1671219359983622 18.86603609622766 -10.684355113218889 3.273757961120247 1.8922306410855625 [1705, 287] [1596, 310] [1595, 356] [1705, 338] [1714, 288] [1604, 311] [1603, 357] [1713, 339]
5 57 1.6164309636174146 1474.2678192084725 287.4351180453461 1503.7394789595128 350.59507046096195 1.5804462158857875 0.9670553575049661 0.19989542580692765 20.530428743566766 -9.961807677703488 3.713692897077801 1.9769168433630615 [1574, 262] [1526, 273] [1526, 364] [1573, 357] [1583, 263] [1535, 274] [1534, 365] [1582, 357]
4 59 1.6370016557479432 1439.4924070211778 285.0083978092731 1472.824305201743 356.77647208266274 1.0078576267989454 0.5390378335825772 0.2966334139100464 21.43964675000353 -9.544258934018696 3.989330788007199 1.923419926813186 [1511, 276] [1488, 282] [1487, 338] [1510, 334] [1524, 278] [1501, 284] [1500, 339] [1524, 335]
5 105 7.036913892451717 1798.613564562058 332.9881230012735 1841.8484924514746 412.8151539739623 1.0020183068289408 0.7497030407133038 0.16901228091774967 8.898983216601072 -8.394334342119038 1.5076069375357595 -3.1390965233833543 [2162, 260] [2059, 261] [2075, 394] [2179, 393] [2139, 268] [2038, 269] [2054, 399] [2156, 399]
5 106 3.8866618648718676 1803.034302717165 409.40946108296464 1836.2746724381761 472.417577658682 1.0020183068289408 0.5504664336671088 0.1491842714478749 9.007722829861763 -8.426398167237517 0.9938573881656054 0.006997225090335996 [2043, 339] [2116, 339] [2133, 469] [2059, 469] [2061, 333] [2136, 333] [2153, 465] [2078, 465]
5 107 3.536213002473337 1619.7371292961207 505.4777340907619 1671.2680376764984 619.5555254939893 1.741359374804834 1.0209732572833399 0.16901228091774967 11.163066908898404 -7.535104502417354 -0.5428276597564203 0.19913143108689263 [1717, 499] [1810, 501] [1826, 685] [1732, 686] [1732, 496] [1826, 498] [1843, 685] [1747, 686]
4 108 6.5855253924640085 1649.2188426456978 325.1612797516609 1689.2603440555397 417.7073049480931 1.2035265542140816 0.5027392983127943 0.38980909363153976 10.976347781173772 -7.638888676904807 1.7418534796093001 -2.8359362423445664 [1840, 273] [1798, 269] [1816, 400] [1858, 402] [1799, 287] [1758, 284] [1775, 411] [1816, 412]
5 109 1.6044496894940417 1308.767477189106 519.4240268094383 1327.6486392649047 551.097768668229 1.142578125 0.937803206905242 0.18453093497983883 32.081381266223715 -9.752194495305915 -0.19515362296339642 1.8322498686474735 [1341, 517] [1322, 517] [1322, 559] [1341, 560] [1347, 517] [1328, 517] [1328, 559] [1347, 560]
4 110 1.5254073452374377 1290.1179602443315 461.67666808118236 1309.9988186301625 512.4299640622663 1.4728641500160233 0.4485650325362152 0.38980909363153976 32.11948372191051 -9.305796526413385 1.2062436801845926 1.898188444881916 [1314, 457] [1304, 460] [1308, 514] [1318, 511] [1327, 457] [1317, 461] [1321, 514] [1331, 512]
5 111 0.05720368219800866 980.6718232692697 451.1088049401346 1003.0730061566585 466.8509940581372 0.8843775517007102 1.175825526009926 0.18810039244876392 49.277919217494954 -0.970706775244965 2.825888003000944 3.104085039400927 [1009, 450] [981, 450] [980, 471] [1009, 472] [1009, 450] [981, 450] [981, 472] [1009, 472]
5 112 0.02409435284866556 926.6229762935641 455.16792427790574 973.1165217646484 470.8013171229964 0.8056052995647308 1.9884835013316784 0.19450105559438247 49.31683137305001 0.6615392218907452 2.7193426740742432 3.104085039400927 [979, 454] [931, 453] [931, 473] [979, 473] [979, 454] [932, 454] [932, 473] [979, 473]
4 113 0.0022799912634367675 912.6330304350053 443.9723501356565 927.9642987976256 478.56515158689916 1.4128501232242883 0.6296811861238986 0.3172992906530429 49.39709123251442 2.0073325525682937 2.96335061993502 3.0986983535078565 [931, 440] [915, 440] [915, 474] [930, 474] [931, 441] [916, 441] [915, 475] [930, 475]
5 114 5.67848394544482 747.7762707289028 540.1841915189922 768.8625409236805 560.6548238173062 0.9360538258972415 0.9328370931714999 0.15417863121103798 45.44398064721844 8.204152781441707 -0.7261215212213672 -2.7155007664603095 [768, 535] [744, 535] [745, 559] [769, 559] [767, 535] [743, 535] [744, 560] [768, 559]
4 116 -0.08290992826023227 741.3435917824092 506.9757503212451 757.1484000890478 537.665798080257 1.15 0.4683406065754142 0.36250007977828236 45.72511825055723 8.664253253069203 0.15385910719619886 3.0372371215952536 [751, 509] [740, 509] [738, 538] [750, 539] [754, 510] [742, 510] [740, 539] [752, 540]
4 118 6.211897576088161 1043.7449369922551 511.3339495948116 1051.6822750588815 536.6684073550229 1.0680303458274665 0.38713832756197947 0.29006022149575594 48.80974362611426 -3.1774122282634134 0.25236910091936404 -3.005298736768979 [1054, 510] [1044, 510] [1045, 536] [1054, 536] [1052, 511] [1043, 511] [1044, 537] [1053, 536]
4 119 6.361285266793644 1180.9301876321024 509.04601461336244 1191.7061839039982 536.7583768120027 1.0680303458274665 0.38713832756197947 0.29006022149575594 45.55297199711064 -8.39410832442402 0.2250204118955641 -3.0374654615120864 [1196, 510] [1186, 510] [1188, 538] [1198, 537] [1194, 511] [1184, 511] [1186, 539] [1196, 538]
5 120 3.6612618288906447 118.656093320184 463.0942032738271 139.78238666394043 481.69982957574473 0.8056052995647308 1.9884835013316784 0.19450105559438247 29.101029450248973 26.77531772028656 2.185208352867799 -1.2634688771390907 [-85, 425] [-130, 415] [-131, 448] [-86, 456] [-94, 425] [-140, 414] [-141, 448] [-95, 456]
4 121 3.7744690469676256 115.530217177187 414.21292672269755 130.05999320781387 453.39582907723207 1.3513215465655344 0.595498643535702 0.3983220423479812 27.521059771550824 25.704754374841535 3.304476547290309 -1.3841632726335433 [-109, 356] [-127, 353] [-129, 411] [-110, 413] [-128, 356] [-147, 352] [-148, 410] [-130, 413]
4 122 2.0051760213562613 1641.1862543954096 406.1640883180872 1666.580345792282 469.5152234548712 1.0680303458274665 0.38713832756197947 0.342045602274949 16.297988722499625 -10.995840064885785 1.4651382157809008 1.7299427625907908 [1778, 382] [1755, 390] [1763, 466] [1787, 460] [1800, 383] [1777, 390] [1786, 466] [1809, 460]
5 126 0.2728573199509545 1177.285541821772 535.7895729002493 1199.0540577078852 561.8619126804213 1.2171155664154385 0.919968608329794 0.19450105559438247 45.20992986965336 -8.643202638599668 -0.8842700229715202 3.0576352418806545 [1212, 537] [1187, 537] [1187, 569] [1212, 570] [1211, 538] [1187, 537] [1187, 570] [1211, 570]
