1 29 3.0674559080996544 751.5863776766704 570.5342753037626 1120.29082004566 879.7583047732887 1.615405797958374 2.2149407863616943 4.523248195648193 7.635104763032225 0.23496654760552274 -1.0496670463018156 0.04337195307016373 [796, 558] [1062, 559] [1061, 752] [795, 752] [691, 582] [1180, 583] [1178, 937] [690, 940]
1 31 3.561135107585489 1297.8030581793837 605.1807600448917 1766.0161023060184 872.3093898603227 1.5186728079416651 2.104976970218756 4.569127957061207 7.193219901862389 -3.5896225612576296 -1.2028868349175492 0.04332774467752603 [1279, 589] [1540, 595] [1537, 786] [1275, 781] [1616, 626] [2116, 636] [2111, 1005] [1610, 1000]
1 32 2.5943571908928194 106.04916066265497 565.4276141128474 597.0228477615478 911.331214744116 1.712150123982994 2.1236619208025185 4.498645152128859 6.338495511348297 3.4924415393216486 -1.0017892281165037 0.04363323129985844 [328, 554] [623, 556] [621, 791] [324, 791] [-314, 548] [306, 551] [299, 1039] [-326, 1044]
1 33 3.352346766702935 1137.216822039955 567.7050228130425 1368.4398254873213 713.0916209054018 1.6760526650477003 2.125413731950142 4.6 13.734827107203724 -3.2283903775776905 -1.2438584462776763 0.020106559294249957 [1128, 562] [1286, 564] [1285, 689] [1127, 687] [1201, 567] [1422, 570] [1421, 745] [1199, 742]
1 34 2.871567436766809 528.237150331653 557.8161721336978 771.870389042594 728.9326145551347 1.8499767886696075 2.1620488218201532 4.6 12.883940679243233 3.4453266594961 -1.0958815839712794 0.008726646259971648 [615, 546] [784, 546] [783, 691] [614, 690] [467, 539] [708, 540] [706, 748] [464, 746]
1 35 3.2663463077485426 1085.169929984613 570.5353078813455 1214.1092265524983 658.9560327971515 1.4998925364709235 2.1109863249074676 4.6 21.43482378365278 -3.2542315557812835 -1.5007828285745788 0.025915612927037045 [1078, 569] [1184, 570] [1183, 645] [1078, 645] [1111, 574] [1242, 575] [1242, 668] [1111, 668]
1 36 2.9616695121216376 716.0493470218169 573.1604389047417 841.8514456319301 658.0685233775362 1.4998925364709235 2.1109863249074676 4.6 21.93965725932089 3.5961563314382903 -1.4894602407438395 0.01745661597526588 [741, 567] [844, 568] [844, 641] [740, 641] [692, 569] [819, 570] [819, 660] [691, 660]
1 37 3.1209499519281154 904.3647158866962 560.9950467716903 1013.6855601821336 642.3651332886254 1.6831032635108842 2.1620488218201532 4.501494793433892 22.98545829852431 0.27390895896954304 -1.4647176266011805 0.008726646259971648 [906, 561] [1008, 561] [1007, 641] [905, 640] [894, 561] [1018, 562] [1017, 658] [893, 658]
1 38 3.2487437398124395 1069.251322178333 566.6437844780344 1159.2406470532055 633.8111273295341 1.4998925364709235 2.1109863249074676 4.6 28.640540508768552 -3.4174913731380676 -1.645873315309452 0.011610953097388611 [1060, 569] [1141, 567] [1143, 625] [1061, 627] [1077, 567] [1173, 565] [1175, 633] [1079, 635]
1 40 3.198776534570296 1038.2075737587138 556.8474567415095 1107.433290856523 618.9462153643659 1.7329342938239063 2.1109863249074676 4.507259303405364 34.63527341573989 -3.061683140913813 -1.7284183568629747 0.03098477420123566 [1033, 559] [1102, 560] [1101, 616] [1033, 615] [1047, 559] [1125, 559] [1124, 623] [1047, 622]
1 41 3.0013132064844226 777.2659102831768 555.1850082328244 865.4658111097228 619.7596077779357 1.7329342938239063 2.1109863249074676 4.507259303405364 29.895260164792983 3.688540149826925 -1.6197014808727195 0.017517772091422506 [794, 559] [872, 559] [871, 623] [793, 623] [769, 557] [859, 558] [859, 633] [768, 632]
2 99 -0.21175282545615806 703.4327741526595 550.621990452498 730.7074262408938 612.8851860355571 1.8 0.8190117377790875 0.6220451915054483 31.81773041593117 6.889687594707122 -1.3039236457483487 3.140101542193701 [727, 543] [696, 543] [695, 611] [726, 611] [731, 543] [701, 543] [701, 610] [731, 610]
5 49 2.434374619674761 33.295878726003984 494.33887838584025 48.4149642314928 537.4837032865329 0.9597799777984619 0.5490529046436379 0.19189898232168234 18.38984886929459 20.169648624989957 0.4941659293266222 -0.12430462632050131 [-324, 462] [-295, 462] [-295, 523] [-324, 523] [-339, 461] [-309, 461] [-309, 523] [-339, 523]
5 48 2.3483251522039312 271.50141564223026 463.0461274101471 292.1538819216205 495.86659998204567 0.9899360088669367 0.6288062611569458 0.1836229825194231 29.299633115547316 19.839620107874936 1.6355037668249368 0.19805693752560494 [160, 440] [187, 441] [187, 480] [159, 480] [156, 439] [184, 440] [183, 480] [155, 479]
5 47 2.4472720947951916 286.14764182927706 511.08973216462294 322.7244946971768 539.8155653897115 0.9026808690531392 1.3426594845260937 0.2698402699334559 29.74130717567677 19.302598864001226 0.29576451937207965 0.11863704265829794 [179, 496] [235, 496] [235, 532] [179, 532] [173, 496] [230, 496] [230, 532] [173, 532]
5 46 2.3073296653660584 356.2921990992654 377.02564039214656 414.22337361047175 395.7332066539791 0.6187598505507854 1.890182614437348 0.20876732822102895 30.526552661753037 16.86123171351146 4.3108558183805235 0.32962009744404047 [277, 347] [359, 349] [359, 373] [278, 371] [275, 345] [357, 348] [358, 372] [276, 370]
5 43 2.251859624972192 409.1277303417191 346.9845241706128 434.3972723586289 373.3291150268062 0.9222530157846588 1 0.20719611791778703 31.006508191781275 15.789767853863792 5.083854481376051 0.4187204241274384 [347, 314] [390, 317] [390, 352] [347, 349] [347, 313] [389, 315] [389, 351] [347, 348]
4 42 2.3840005567130467 443.69511035888513 340.0719105807544 462.25933265879644 385.2822728638226 1.2436151504516602 0.5953734390082626 0.4377982953156525 31.642870078531367 15.060339972810267 5.046762307057688 0.3133710965529756 [397, 315] [421, 316] [421, 363] [397, 362] [394, 312] [419, 314] [419, 360] [394, 359]
5 50 5.769032289265756 695.7645687862797 507.0694394901517 722.2669632486626 534.8598707468548 1.0178465303900945 0.9921865058772994 0.17 33.62942574281942 7.480055550653448 0.36595031016009893 -2.8463026735784696 [725, 497] [689, 497] [689, 533] [725, 533] [724, 497] [689, 497] [689, 533] [724, 533]
4 51 5.7569963248535965 697.7517775947221 463.0647668913192 712.216631541348 499.24185131836987 0.9938309788703918 0.3930247517793141 0.2226678865604949 33.28004203538753 7.5753485408918735 1.443609252070617 -2.839214616715061 [708, 459] [694, 458] [694, 494] [708, 494] [708, 459] [693, 459] [693, 494] [707, 494]
5 103 2.9110106992926643 726.7910554420447 514.8486373482045 750.2067592539861 539.2910942666081 0.8811770422048335 0.82 0.16869680293985234 38.267739488848896 7.566245741984895 0.15670948882078117 0.035380960711760515 [723, 511] [748, 509] [750, 536] [725, 538] [722, 510] [748, 509] [749, 536] [724, 538]
5 104 1.5346082937721548 1238.8603650614725 447.5161458381507 1261.437852324649 481.86300817862264 1.4567030606497033 1.9722913179883814 0.1854372941197373 44.26392705940566 -10.653816691205268 2.4670340510303808 1.8431802086273603 [1270, 442] [1244, 446] [1244, 484] [1271, 482] [1275, 442] [1248, 446] [1248, 484] [1275, 482]
5 60 1.462586128769361 1208.4189546493155 447.68152237305196 1233.9614170197267 462.6893797069352 0.7592672435795816 1.9950581472312783 0.17 46.44641851460933 -10.05636306392674 2.8295215880176676 1.8922306410855625 [1242, 446] [1215, 449] [1215, 468] [1242, 466] [1246, 446] [1219, 449] [1219, 468] [1246, 466]
5 57 1.2873132519074162 1191.770075496846 423.9825233969123 1203.3522889515798 456.3056142214991 1.58 0.97 0.19989542580692765 47.988799114475974 -9.303563089835894 3.5500651795196254 2.0457733326641057 [1209, 421] [1194, 423] [1193, 462] [1209, 461] [1213, 421] [1198, 423] [1197, 462] [1213, 461]
4 59 1.303860377976914 1175.8288232713971 422.6117359705887 1187.1705600463995 449.56527842465744 1.0057530403137207 0.5390378335825772 0.2966334139100464 48.82097920922215 -8.876701072680943 3.7633452538901864 2.01758893587952 [1190, 425] [1182, 426] [1182, 451] [1190, 450] [1196, 425] [1188, 426] [1188, 451] [1196, 450]
5 105 6.411484162272758 1207.6307098510379 482.895967137504 1228.4446216420574 508.65693511088733 1 0.7497030407133038 0.16901228091774967 36.393603078990864 -7.7570343477835655 0.9600211153232726 -3.0598911715302215 [1238, 482] [1214, 482] [1214, 515] [1239, 515] [1237, 483] [1213, 483] [1213, 515] [1237, 515]
5 106 3.3433722622927493 1211.4066695137228 502.80973171098736 1224.7296749782354 525.9096350302716 1.0020183068289408 0.5504664336671088 0.1491842714478749 36.61704661715049 -7.7558181567133335 0.4135832781708746 0.006944497401577048 [1214, 501] [1232, 501] [1233, 533] [1215, 533] [1215, 500] [1233, 500] [1234, 533] [1216, 533]
5 107 3.176977875275528 1162.7993581681112 534.2205627549001 1191.1764899238547 585.4186983440244 1.74 1.02 0.17 39.04494943836551 -6.844425604285635 -1.1558059739452906 0.13814768805257122 [1164, 539] [1194, 539] [1194, 592] [1164, 592] [1166, 538] [1196, 539] [1196, 592] [1166, 592]
4 108 6.3014834644253535 1176.1783744275197 471.5474307282716 1188.0239437525822 506.1676118894661 1.2035265542140816 0.5027392983127943 0.38980909363153976 38.54881075330881 -6.924094565000384 1.2591877515023358 -2.9821670475100786 [1194, 472] [1179, 472] [1181, 509] [1196, 508] [1190, 474] [1175, 474] [1177, 511] [1192, 510]
2 123 0.2791100277772134 1257.2740555487983 542.971524153958 1283.3480341244674 615.2969955412547 1.8071995317377731 0.7075306883096119 0.6101578281508191 24.580868188624102 -6.363640915876658 -1.122119235030006 3.115806873799067 [1300, 541] [1265, 541] [1266, 630] [1301, 630] [1293, 542] [1259, 542] [1259, 628] [1294, 628]
5 133 2.7127669369925616 690.6139558115146 531.8681632016588 731.2147466170751 553.0436663129868 0.8450396081765481 1.306962751390864 0.16869680293985234 33.77167477110143 7.525557718095857 -0.28383143598081845 0.20957159163289757 [683, 524] [729, 523] [730, 553] [683, 553] [682, 523] [729, 523] [730, 552] [683, 553]
4 138 6.310983536149507 1175.9593562668424 476.5383869720463 1187.2020915850114 486.9079200078376 0.3010364124908259 0.29408922108765156 0.25713953337634515 38.641805958347284 -6.931214884208011 1.5952308214913937 -2.991907383685079 [1191, 476] [1182, 475] [1182, 485] [1191, 485] [1188, 477] [1180, 477] [1180, 486] [1189, 486]
4 139 5.763361916354652 699.2481405867542 464.2397340751027 710.0432621823195 475.31598294405495 0.3010364124908259 0.29408922108765156 0.18134361537004898 33.26353048642393 7.564069143765112 1.7828856351320288 -2.84536523316182 [707, 459] [696, 459] [696, 469] [707, 470] [706, 459] [695, 459] [695, 470] [706, 470]
