1 29 3.0674992083168564 750.2423906561615 570.4433947530092 1121.2489938840322 878.7694583163086 1.615405797958374 2.2149407863616943 4.523248195648193 7.608982712924209 0.23383287232284275 -1.048403091101927 0.04337195307016373 [795, 557] [1062, 558] [1061, 752] [795, 752] [690, 582] [1181, 583] [1179, 938] [689, 941]
1 31 3.561135107585489 1295.6212384339087 602.9989397925051 1763.8342825684012 870.1275693396997 1.5186728079416651 2.104976970218756 4.569127957061207 7.193219901862389 -3.5896225612576296 -1.2028868309594283 0.04332774467752603 [1279, 589] [1540, 595] [1537, 786] [1275, 781] [1616, 626] [2116, 636] [2111, 1005] [1610, 1000]
1 32 2.606255341126268 106.04916066265497 565.4276141128474 597.0228477615478 911.331214744116 1.712150123982994 2.1236619208025185 4.498645152128859 6.400174155700415 3.500011386242537 -1.0034043363020417 0.03490658503988687 [334, 555] [627, 556] [624, 790] [331, 789] [-301, 549] [307, 551] [300, 1034] [-312, 1036]
1 33 3.324638173365528 1137.216822039955 567.7050228130425 1368.4398254873213 713.0916209054018 1.6760526650477003 2.125413731950142 4.6 13.741104262066715 -3.207707843521272 -1.2438105206836418 0.046286498074165225 [1122, 562] [1279, 564] [1278, 689] [1121, 687] [1206, 567] [1425, 570] [1423, 744] [1204, 743]
1 34 2.871567436766809 528.237150331653 557.8161721336978 771.870389042594 728.9326145551347 1.8499767886696075 2.1620488218201532 4.6 12.883940679243233 3.4453266594961 -1.0958815800131585 0.008726646259971648 [615, 546] [784, 546] [783, 691] [614, 690] [467, 539] [708, 540] [706, 748] [464, 746]
1 35 3.2577415491823833 1085.169929984613 570.5353078813455 1214.1092265524983 658.9560327971515 1.4998925364709235 2.1109863249074676 4.6 21.424670235117336 -3.2503636170713346 -1.49789945224658 0.03441422979609905 [1077, 568] [1183, 569] [1182, 644] [1076, 644] [1112, 575] [1243, 576] [1243, 669] [1112, 669]
1 36 2.960428726502446 722.5020780019314 573.1604389047417 848.3041766120448 658.0685233775362 1.4998925364709235 2.1109863249074676 4.6 21.893311665259617 3.6164601994254006 -1.4882497896516973 0.01745661597526588 [739, 567] [843, 568] [842, 641] [739, 641] [690, 569] [818, 570] [817, 660] [689, 660]
1 37 3.118535036141569 904.3647158866962 560.9950467716903 1013.6855601821336 642.3651332886254 1.6831032635108842 2.1620488218201532 4.501494793433892 22.99140197522077 0.32951167760414507 -1.4648732632948704 0.008726646259971648 [903, 561] [1005, 561] [1005, 641] [903, 640] [891, 561] [1015, 562] [1014, 658] [890, 658]
1 38 3.2150366681078713 1069.251322178333 566.6437844780344 1159.2406470532055 633.8111273295341 1.4998925364709235 2.1109863249074676 4.6 28.625106154288552 -3.0980505509481375 -1.720715934186789 0.03436479542267793 [1047, 568] [1128, 571] [1127, 628] [1045, 626] [1067, 570] [1163, 572] [1161, 640] [1066, 638]
1 40 3.1688924246635604 1038.2075737587138 556.8474567415095 1107.433290856523 618.9462153643659 1.7329342938239063 2.1109863249074676 4.507259303405364 34.60932301509158 -2.9689915615903857 -1.7469875878418364 0.058276603775266896 [1029, 560] [1097, 561] [1096, 617] [1028, 616] [1046, 559] [1124, 560] [1123, 624] [1046, 623]
