1 29 3.0675267674244915 749.5726862149547 570.4658632922299 1119.834248132814 881.9706853550558 1.615405797958374 2.2149407863616943 4.523248195648193 7.592449840315317 0.23311535938067682 -1.0481963554560036 0.04337195307016373 [795, 558] [1063, 558] [1062, 752] [795, 753] [689, 582] [1182, 583] [1180, 939] [689, 942]
1 31 3.561135107585489 1295.6212384203077 600.8171203084916 1763.8342825501786 872.3093895506645 1.5186728079416651 2.104976970218756 4.569127957061207 7.193219901862389 -3.5896225612576296 -1.2028868332877347 0.04332774467752603 [1279, 589] [1540, 595] [1537, 786] [1275, 781] [1616, 626] [2116, 636] [2111, 1005] [1610, 1000]
1 32 2.603731015120057 106.04916066265497 565.4276141128474 597.0228477615478 911.331214744116 1.712150123982994 2.1236619208025185 4.498645152128859 6.372973106812414 3.5060636478198486 -1.019819424459329 0.0349065850398868 [332, 557] [625, 558] [622, 793] [328, 793] [-311, 553] [301, 556] [294, 1041] [-322, 1044]
1 33 3.351717284136872 1137.216822039955 567.7050228130425 1368.4398254873213 713.0916209054018 1.6760526650477003 2.125413731950142 4.6 13.737411818029662 -3.2198740400250476 -1.2438387122095445 0.02010655929425008 [1127, 562] [1285, 564] [1284, 689] [1126, 687] [1200, 567] [1421, 570] [1420, 745] [1198, 742]
1 34 2.871567436766809 528.237150331653 557.8161721336978 771.870389042594 728.9326145551347 1.8499767886696075 2.1620488218201532 4.6 12.883940679243233 3.4453266594961 -1.095881582341465 0.008726646259971648 [615, 546] [784, 546] [783, 691] [614, 690] [467, 539] [708, 540] [706, 748] [464, 746]
1 35 3.283113144429558 1085.169929984613 570.5353078813455 1214.1092265524983 658.9560327971515 1.4998925364709235 2.1109863249074676 4.6 21.43642681462722 -3.2377913554361912 -1.4980388243587635 0.008387941772851716 [1079, 569] [1185, 570] [1185, 645] [1079, 645] [1107, 574] [1239, 574] [1239, 668] [1107, 667]
1 36 2.9612572914497313 722.5020780019314 573.1604389047417 848.3041766120448 658.0685233775362 1.4998925364709235 2.1109863249074676 4.6 21.847671216005196 3.590327437453691 -1.4910740019374475 0.01745661597526588 [740, 568] [844, 568] [843, 642] [739, 641] [691, 569] [819, 570] [818, 661] [690, 660]
1 37 3.1165801146339307 904.3647158866962 560.9950467716903 1013.6855601821336 642.3651332886254 1.6831032635108842 2.1620488218201532 4.501494793433892 22.98458199748271 0.3743575336432416 -1.4646946782210215 0.008726646259971648 [901, 561] [1003, 561] [1003, 641] [901, 640] [888, 561] [1012, 562] [1012, 658] [887, 658]
1 38 3.2437618246174313 1069.251322178333 566.6437844780344 1159.2406470532055 633.8111273295341 1.4998925364709235 2.1109863249074676 4.6 28.671414939897915 -3.250713250584645 -1.680660881802685 0.01072692503207961 [1054, 567] [1135, 568] [1135, 626] [1054, 625] [1071, 569] [1166, 570] [1166, 638] [1070, 637]
1 40 3.2024501159849526 1038.2075737587138 556.8474567415095 1107.433290856523 618.9462153643659 1.7329342938239063 2.1109863249074676 4.507259303405364 34.61381844135875 -3.11655084252373 -1.7147701072901473 0.028938172999070644 [1035, 559] [1104, 559] [1103, 616] [1035, 615] [1049, 558] [1127, 559] [1126, 623] [1049, 622]
