1 29 3.2432805738798063 938.9088756379766 499.1338185727371 1032.8747144153235 574.7261216331218 1.6827452515588448 2.2149407863616943 4.523248195648193 27.097195124465323 -0.36358217745060817 -0.0031441263497010118 -0.08827102016483995 [948, 489] [1038, 488] [1039, 556] [949, 557] [925, 498] [1031, 497] [1032, 577] [927, 578]
1 36 3.130295397142241 787.9148928103538 512.1405312134314 902.8407393636224 589.8726110925543 1.4998925364709235 2.1109863249074676 4.6 25.469320163486863 2.6418131349176597 -0.23530439653121465 -0.09205844534410955 [822, 500] [911, 501] [911, 565] [822, 563] [771, 509] [878, 511] [878, 588] [772, 586]
1 34 2.047552110013264 0 593.4157317317067 299.9646441466559 1080.0 1.8499767886696075 2.1620488218201532 4.6 1.6518022184759853 3.303703840505775 -0.8054689179143911 -0.013120209697347856 [-317, 471] [314, 487] [307, 1037] [-316, 1013]
1 41 3.157795172457331 927.593252239101 478.2314585252104 979.4473160208989 526.3233690038508 1.7329342938239063 2.1109863249074676 4.507259303405364 43.469196324807456 0.4434161047771483 1.1789481920185216 -0.02640286217850317 [934, 471] [989, 472] [988, 517] [933, 516] [926, 474] [987, 476] [987, 526] [926, 524]
1 86 -0.8741445663594313 0 530.3181847858089 107.99172886956636 647.6915507881015 1.697996486447091 2.2005753338240392 4.503224263118411 10.718309841290592 13.56747213071699 -0.7409316261297113 3.1135547723162675 [-767, 511] [-1050, 511] [-1040, 743] [-758, 745] [-158, 511] [-349, 511] [-345, 664] [-155, 665]
1 85 -1.0034793498970913 -1 -1 -1 -1 1.7327142796684367 2.2005753338240392 4.503224263118411 6.240850534350416 10.417320708610514 -0.8132272840232688 3.114021401844631 [-1775, 517] [-2344, 517] [-2298, 1006] [-1735, 1016] [-317, 508] [-606, 508] [-596, 744] [-308, 747]
1 87 -0.391273900710581 381.2991288909659 521.533808824112 540.1686255180246 608.7224806590234 1.5 2.2005753338240392 4.503224263118411 20.141079710665515 9.612230112495487 -0.520997396386657 3.0875880724738423 [396, 517] [256, 518] [260, 617] [399, 616] [524, 509] [411, 510] [414, 589] [526, 589]
1 88 -0.04541811053079725 717.3540726104396 487.2419907477562 785.9296515765346 539.0575431094918 1.7686399842870226 2.1109863249074676 4.6 36.89838737766965 7.212210140424735 0.546725241496187 2.9939830354503068 [746, 485] [676, 486] [679, 546] [748, 546] [792, 478] [731, 479] [733, 533] [794, 532]
1 89 -0.12069857398219275 617.1375280914576 489.9268162274695 700.3699761283026 543.3093094015479 1.4966851721157868 2.1109863249074676 4.6 39.92816891469189 10.973773182103226 0.6529200890099224 2.9940757472565602 [645, 489] [582, 490] [585, 537] [647, 537] [699, 482] [643, 483] [645, 525] [701, 524]
1 90 0.05611818730629549 835.3498301467109 481.23049478912316 892.7338413781157 513.5926141969703 1.6467292064171584 2.1109863249074676 4.527336461004178 51.89416250888482 4.740481162998365 1.555002560509814 2.9943782680640543 [874, 473] [825, 474] [826, 513] [875, 513] [897, 474] [851, 475] [852, 511] [897, 510]
