1 29 3.0700572394068484 872.7234809868814 576.4009944247023 999.3674653321202 680.2925570487837 1.6827452515588448 2.2149407863616943 4.523248195648193 20.00523433681928 0.589140879190112 -1.6359232984785348 0.042094586627640346 [875, 576] [993, 577] [992, 667] [874, 666] [863, 575] [1011, 576] [1010, 689] [862, 688]
1 35 4.213349660889757 1626.9934487860137 671.3691890513148 1918.0497575023533 1080.0 1.4998925364709235 2.1109863249074676 4.6 1.981102526124886 -3.753636846941943 -1.0142949274427697 0.013413806378117038 [1711, 630] [2298, 639] [2307, 1062] [1713, 1053]
1 36 2.833648618995614 500.4305116175024 588.9164518380759 752.8817655813435 743.021203841055 1.4998925364709235 2.1109863249074676 4.6 11.846046522048976 3.4282505102290948 -1.3339325619509195 0.02623979393170658 [589, 586] [766, 585] [766, 710] [588, 712] [421, 588] [683, 586] [682, 772] [419, 775]
1 38 3.5246743411026866 1270.8636388942723 592.5784644723863 1623.5168245976236 798.9929080843874 1.4998925364709235 2.1109863249074676 4.6 8.889732881986438 -3.8535324244235745 -1.2394424068438692 0.02595065776484351 [1262, 592] [1486, 596] [1485, 756] [1261, 753] [1488, 599] [1866, 606] [1868, 879] [1487, 873]
1 40 3.3509114747921327 1134.2641791312396 571.4458361589566 1322.9799299590754 708.4615931348175 1.7329342938239063 2.1109863249074676 4.507259303405364 15.158572962460504 -3.349959908804695 -1.4070428901280547 0.008179789377111116 [1127, 570] [1272, 575] [1269, 694] [1124, 689] [1185, 570] [1380, 576] [1377, 737] [1181, 731]
1 41 2.923298697004012 703.6055148343988 577.0228898087811 816.0527897968233 666.4865945629055 1.7329342938239063 2.1109863249074676 4.507259303405364 22.947331665716703 4.05655549794445 -1.7310647368159011 0.04332482470619843 [726, 573] [825, 575] [823, 656] [723, 654] [684, 571] [805, 574] [803, 673] [681, 670]
1 61 5.197995243253562 -1 -1 -1 -1 1.4998925364709235 2.1109863249074676 4.6 7.514057789445891 13.38601900311071 -1.1640918573477737 -3.115693926815017 [-1715, 590] [-2192, 589] [-2216, 921] [-1735, 921] [-500, 581] [-755, 581] [-762, 760] [-506, 760]
1 74 5.804424380861824 398.3623319093835 570.2924546504167 538.6074994613678 656.2064517509737 1.6525015929672116 2.1109863249074676 4.507259303405364 23.177973408993374 10.744066115599297 -1.7204210182238955 -3.0968935618966853 [430, 574] [309, 573] [308, 667] [429, 667] [516, 572] [416, 571] [415, 648] [515, 648]
3 97 3.1095154158489935 1104.680557171096 572.9645894672374 1148.2525403266704 617.5015680117648 1.7186894619596222 0.792771772943536 1.8890269704049045 48.16908127604378 -6.3634321422627265 -2.8162128856045237 0.1634228343549849 [1112, 578] [1131, 578] [1131, 620] [1112, 620] [1126, 578] [1145, 579] [1145, 622] [1125, 622]
2 99 -0.49353864360471544 378.38308002598217 542.2991175452318 436.78062931880305 701.9985282946235 1.8 0.916492707040101 0.675974801365152 11.845560999734978 6.395037615110044 -0.9812164024630572 3.1401003500137774 [362, 533] [269, 533] [265, 718] [358, 718] [395, 536] [307, 536] [304, 710] [392, 711]
