1 29 3.066171147021841 853.0463781466335 571.4929286817629 1014.3204933466641 703.9408927719364 1.6438955288691066 2.2149407863616943 4.523248195648193 15.798215755013082 0.5099497452449547 -1.3673129264218065 0.04315376487552192 [858, 568] [1003, 570] [1002, 678] [856, 676] [837, 570] [1031, 573] [1029, 717] [835, 715]
1 33 3.5250347656053034 1249.100240063313 572.8322998880872 1727.990543629207 867.8734253979512 1.6760526650477003 2.125413731950142 4.6 7.083327516344449 -3.248128822059511 -1.0849191226651729 0.046507252991701914 [1234, 569] [1501, 571] [1502, 783] [1234, 784] [1543, 578] [2059, 580] [2064, 997] [1544, 1002]
1 34 2.67711538291431 234.38101612442063 558.5394471460733 672.0975379313095 853.145765087851 1.8499767886696075 2.1620488218201532 4.6 7.49430887744632 3.4245882188159364 -1.032906073922799 0.03585173538107803 [412, 553] [675, 547] [679, 771] [415, 778] [-39, 537] [454, 526] [459, 944] [-39, 959]
1 35 3.3089022176943974 1123.407672670647 584.3200394766227 1329.4712703962925 708.4470504637852 1.4998925364709235 2.1109863249074676 4.6 14.794014627736239 -3.137143001935374 -1.417293828745656 0.04164990219902499 [1108, 581] [1255, 580] [1256, 685] [1109, 686] [1177, 589] [1377, 588] [1378, 731] [1178, 733]
1 36 2.8778988373157057 632.5342102042847 584.6618999166166 792.8745118092409 691.1866310186798 1.4998925364709235 2.1109863249074676 4.6 16.709180693137043 3.7400205081244544 -1.4348187010867632 0.04349301361665865 [664, 574] [797, 575] [796, 668] [664, 668] [583, 579] [758, 580] [757, 703] [582, 703]
1 38 3.2827686841328 1087.1256140991666 575.4927808959434 1200.7230646509709 657.792913331874 1.4998925364709235 2.1109863249074676 4.6 21.954868184127992 -3.30370573562313 -1.615179683465922 0.008180523275038204 [1081, 576] [1184, 579] [1183, 653] [1079, 650] [1109, 574] [1237, 578] [1235, 669] [1107, 666]
1 40 3.2292429375854854 1033.0761565670941 566.5025846275275 1128.0337448576865 639.7745892383907 1.73 2.1109863249074676 4.507259303405364 28.040735831375798 -2.7586906917136957 -1.7540832470587109 0.010415674502810153 [1037, 567] [1120, 569] [1119, 637] [1036, 636] [1051, 565] [1148, 567] [1147, 648] [1049, 645]
1 41 2.9558001676715167 717.8015203394323 567.6203402776521 823.6577933377382 651.5531327631069 1.7329342938239063 2.1109863249074676 4.507259303405364 24.043525824089166 4.067083514256931 -1.5630217490098537 0.018223672160526193 [737, 564] [832, 563] [833, 641] [737, 642] [693, 562] [808, 561] [809, 656] [693, 657]
1 62 5.461772483598394 0 586.0746976409736 258.38414815676504 716.3764322342541 1.4998925364709235 2.1109863249074676 4.6 10.40127304477264 10.256263441517078 -1.2156355227037792 -3.0985584138165114 [-336, 583] [-650, 579] [-658, 797] [-342, 799] [112, 575] [-88, 573] [-92, 712] [108, 714]
1 72 5.150033462882131 -1 -1 -1 -1 1.4998925364709235 2.1109863249074676 4.6 6.64436712272366 13.578432636919283 -1.0503184267722112 -3.1241599630701558 [-2290, 578] [-2848, 575] [-2872, 970] [-2310, 972] [-664, 569] [-940, 568] [-946, 764] [-669, 765]
2 99 -0.2488376559723855 660.496433215042 570.4445394908021 698.8029474617599 646.9521301209285 1.8 0.7365278407120761 0.8039037860147706 24.39495569762785 6.237629740741816 -1.467420640579339 3.1401003500137774 [681, 555] [644, 555] [643, 644] [680, 644] [690, 556] [655, 556] [654, 642] [689, 642]
5 49 2.14743982115513 -1 -1 -1 -1 0.956089837990672 0.708247160103344 0.19189898232168234 11.528411543276246 20.22137613432391 0.48132877731552304 -0.05849184037105573 [-1083, 425] [-1021, 425] [-1024, 520] [-1087, 520] [-1117, 423] [-1054, 422] [-1058, 520] [-1121, 519]
5 48 2.2148601695956867 133.16939216302592 456.2910995708135 153.81736480091428 493.1800179562204 0.9899360088669367 0.6288062611569458 0.1836229825194231 22.507413561459703 20.08865826119564 1.5888296335295613 0.19805693752560494 [-95, 416] [-58, 417] [-59, 468] [-96, 468] [-102, 415] [-64, 415] [-65, 467] [-103, 467]
5 47 2.3440478696288682 152.08066963091744 511.116695393973 187.87858587972144 544.6959029559935 0.9026808690531392 1.3426594845260937 0.2698402699334559 22.984273323930847 19.560145687297698 0.24741452374182354 0.09245710387838296 [-63, 489] [10, 489] [10, 535] [-63, 535] [-74, 489] [0, 489] [0, 535] [-73, 535]
5 46 2.1567794550045907 226.209783710282 348.98392210470104 292.70926103154113 375.09138624794286 0.6187598505507854 1.890182614437348 0.20876732822102895 23.86148727223974 17.045253922280473 4.24570122245501 0.36452668248392706 [73, 298] [183, 303] [184, 333] [74, 330] [69, 297] [180, 301] [181, 332] [70, 328]
5 43 2.1301089975760297 286.5342965602102 313.6994756866155 317.04668053343056 345.6913566861682 0.9222530157846588 1 0.20719611791778703 24.39937858577449 16.05046802417522 4.995877492017236 0.4296287319524028 [166, 260] [223, 265] [223, 309] [166, 305] [164, 258] [221, 263] [221, 307] [164, 303]
4 42 2.278371992513042 326.7218332141572 305.09413834431416 349.12231805253873 359.8795782464016 1.2436151504516602 0.5953734390082626 0.4377982953156525 25.084638648415826 15.37433109197631 4.941936284945257 0.3133710965529756 [233, 265] [265, 267] [265, 325] [234, 323] [228, 260] [260, 262] [260, 321] [228, 320]
5 50 5.704871813343488 621.7758267937695 505.4101419259559 653.611720961849 539.1805476885011 1.0178465303900945 0.9921865058772994 0.16869680293985234 26.95952130203786 7.828974869770224 0.22659544464609666 -2.8459031133653827 [649, 495] [603, 495] [604, 540] [649, 540] [649, 496] [603, 496] [604, 540] [649, 540]
4 51 5.6947698800711235 625.1373676025399 451.5189807107366 641.2574616922019 495.97226585296767 0.9938309788703918 0.3930247517793141 0.21837252951542718 26.675022005105397 7.845187461243287 1.3601674221984537 -2.839214616715061 [631, 445] [613, 444] [613, 489] [631, 489] [631, 446] [613, 445] [613, 489] [631, 490]
5 103 2.8608012630078887 666.5622720904811 515.9623220437963 695.2163242172311 544.9615575627574 0.8811770422048335 0.82 0.16869680293985234 31.62999059387252 7.910374705125217 0.07478094106002109 0.03572712009251934 [659, 510] [689, 508] [691, 541] [660, 543] [657, 509] [688, 507] [689, 540] [658, 542]
5 104 1.5624513308244166 1267.6510759362532 437.93498455706305 1296.172627499129 478.082246496068 1.4567030606497033 1.9722913179883814 0.1854372941197373 37.928426974495906 -10.253985295385306 2.2445390774873535 1.8431802086273603 [1309, 434] [1276, 439] [1276, 484] [1309, 482] [1314, 434] [1281, 439] [1281, 484] [1314, 482]
5 60 1.4855090397133872 1231.5572627896734 437.6376238006622 1265.3012931312073 457.29402791367113 0.7592672435795816 1.9950581472312783 0.17 40.14787489074021 -9.661056801233933 2.704103431179835 1.8922306410855625 [1273, 436] [1241, 441] [1241, 463] [1273, 460] [1278, 436] [1245, 441] [1245, 463] [1278, 460]
5 57 1.3040249647234725 1209.9852133706243 412.84397552209896 1224.040744834073 451.375676864503 1.58 0.97 0.19989542580692765 41.73077144694281 -8.816346837208574 3.4782341416874525 2.0457733326641057 [1231, 407] [1213, 409] [1213, 454] [1231, 452] [1235, 407] [1217, 409] [1217, 454] [1235, 453]
4 59 1.0727568310428075 1192.0490546959563 412.39501084939104 1206.4925649366771 442.97688793084865 1.0057530403137207 0.5390378335825772 0.2966334139100464 42.56939109654934 -8.428886560935558 3.6014253343708305 2.264310893628224 [1211, 414] [1199, 415] [1199, 443] [1211, 443] [1217, 415] [1205, 416] [1205, 444] [1217, 443]
