1 29 3.0691569261116163 871.5297181239875 574.8021902950961 1005.0497814514933 683.6777488450052 1.6827452515588448 2.2149407863616943 4.523248195648193 18.939846798250255 0.5706586519942816 -1.5230216717075085 0.04231478368695511 [871, 571] [996, 574] [994, 668] [869, 666] [858, 569] [1016, 572] [1014, 692] [856, 689]
1 35 3.6759961410000614 1356.4477974800852 608.0964157620251 1918.0497575023528 953.0126342912886 1.4998925364709235 2.1109863249074676 4.6 5.401442820060561 -3.492200718540943 -1.142576472587344 0.039529266032272824 [1335, 600] [1658, 608] [1655, 841] [1331, 835] [1951, 647] [2736, 665] [2743, 1245] [1949, 1237]
1 36 2.8252878973144195 503.26687607899026 591.7528162995637 752.8817655813435 745.8575683025429 1.4998925364709235 2.1109863249074676 4.6 12.128110162268616 3.5095531179613393 -1.273518092709294 0.03462537303474886 [588, 577] [762, 578] [761, 701] [587, 701] [429, 580] [684, 581] [683, 761] [427, 762]
1 38 3.4108864028210064 1194.2817984341004 591.1602822416423 1439.1531346009137 736.5928899316548 1.4998925364709235 2.1109863249074676 4.6 12.371515411958542 -3.6406903198655622 -1.3668751623956508 0.01690716953500985 [1178, 587] [1349, 591] [1347, 713] [1175, 709] [1282, 589] [1531, 595] [1529, 774] [1279, 767]
1 40 3.3012172081149536 1095.455613699224 572.6442001524326 1242.1825266946742 684.2638527878937 1.73 2.1109863249074676 4.507259303405364 18.522676935308066 -3.1416039762094026 -1.5292726030051818 0.008385102138764198 [1090, 572] [1211, 575] [1209, 675] [1087, 671] [1126, 570] [1280, 574] [1278, 701] [1123, 697]
1 41 2.9230516374717435 697.1527838542843 575.1792523858912 813.2873336624884 664.6429571400156 1.7329342938239063 2.1109863249074676 4.507259303405364 22.484442425760726 3.9800339021019595 -1.6228942622358358 0.0433430386818961 [725, 569] [826, 571] [824, 655] [722, 653] [682, 564] [806, 567] [803, 669] [679, 666]
1 61 5.615352156466338 173.14990076720483 579.2101972561173 341.5871869495486 656.2674033086461 1.4998925364709235 2.1109863249074676 4.6 18.55379079824653 13.619212033626562 -1.4315259556371214 -3.1069672805550455 [69, 569] [-87, 568] [-89, 677] [66, 677] [256, 569] [135, 569] [134, 654] [255, 654]
1 74 5.9091437796802015 533.9804978367356 571.9482289333578 625.8554079766589 632.5523063116939 1.6525015929672116 2.1109863249074676 4.507259303405364 32.80952832306238 11.213979220109822 -1.8210324533849052 -3.0968935618966853 [581, 564] [499, 563] [498, 628] [581, 628] [624, 563] [552, 563] [552, 619] [624, 619]
1 76 5.997391410891702 655.1317165719917 571.037476868999 724.150572477005 612.5438886670064 1.6572234039652607 2.1109863249074676 4.587692004262059 49.23698838160544 12.135154491715126 -2.4988107757992126 -3.0974468412803455 [694, 567] [640, 566] [639, 608] [693, 609] [714, 570] [665, 569] [664, 608] [713, 608]
2 99 -0.4072291481489143 475.23625951959934 548.009781122236 519.2880075164992 673.7862683595287 1.8 0.916492707040101 0.7346114855988616 15.11476375859512 6.546385205528451 -1.0235781882412256 3.1401003500137774 [482, 536] [410, 535] [407, 680] [480, 680] [506, 538] [436, 538] [434, 675] [503, 676]
5 48 1.9633724328147146 -1 -1 -1 -1 0.9899360088669367 0.6288062611569458 0.1836229825194231 13.213098212426626 19.707133150181082 1.9343463608617038 0.19805693752560494 [-795, 308] [-726, 310] [-730, 396] [-799, 395] [-815, 304] [-745, 306] [-749, 394] [-820, 392]
5 47 2.0915360419564952 -1 -1 -1 -1 0.9026808690531392 1.3426594845260937 0.2698402699334559 13.505680096668785 19.192711644374327 0.5818668241828441 0.09245710387838296 [-740, 433] [-612, 434] [-612, 511] [-739, 511] [-771, 431] [-641, 432] [-641, 511] [-771, 510]
5 50 5.584709011409311 479.94397944685994 479.1318863067793 525.9602596024837 527.2356528689763 1.0178465303900945 0.9921865058772994 0.16869680293985234 17.580035037570774 7.432710902793007 0.5342168273688788 -2.843115938166647 [505, 457] [433, 456] [433, 525] [505, 524] [506, 458] [435, 458] [434, 526] [506, 526]
4 51 5.574166450854775 480.72799705818096 396.13449396732176 508.6075613492866 462.55438889210046 0.9938309788703918 0.3930247517793141 0.21837252951542718 17.272147432546824 7.438134013304133 1.6643386349701077 -2.839214616715061 [474, 378] [445, 377] [445, 446] [474, 447] [476, 380] [447, 379] [447, 447] [476, 448]
5 103 2.780500165078557 567.3560108207805 499.43530919791687 606.9726215070641 539.2267109787344 0.8811770422048335 0.82 0.16869680293985234 22.204018000881543 7.490628861569673 0.3135273104844528 0.03572712009251934 [550, 490] [593, 487] [595, 533] [551, 536] [547, 488] [591, 485] [592, 532] [548, 535]
5 104 1.6821229538770852 1368.1562864842915 409.4424578828855 1408.812696410504 462.7586148831774 1.4567030606497033 1.9722913179883814 0.1854372941197373 28.522887328387448 -10.65575616427287 2.404491794251491 1.8170002698474452 [1441, 395] [1391, 404] [1391, 463] [1441, 458] [1448, 395] [1397, 404] [1398, 463] [1448, 458]
5 60 1.5623511622649624 1316.335738603369 410.0408767398152 1360.238075731936 434.27061190524375 0.7592672435795816 1.9950581472312783 0.17 30.767728655247723 -9.957253546939478 2.813499501427113 1.8922306410855625 [1381, 403] [1332, 410] [1332, 439] [1381, 433] [1387, 403] [1338, 410] [1338, 439] [1386, 433]
5 57 1.4140782413808282 1288.095990990718 379.56683512776004 1307.7335760982173 427.5285364213682 1.58 0.97 0.19989542580692765 32.351517786687765 -9.264734296478563 3.482380574493969 2.006426767349223 [1324, 370] [1299, 374] [1299, 432] [1323, 430] [1330, 371] [1305, 375] [1305, 433] [1329, 430]
4 59 1.2251822628776063 1265.5884526164418 376.7129015080136 1283.8419359343297 418.5143855340663 1.0057530403137207 0.5390378335825772 0.2966334139100464 33.26315805627725 -8.833135246607144 3.6537674979527157 2.1759728718931375 [1293, 380] [1278, 382] [1278, 418] [1293, 416] [1301, 380] [1285, 382] [1285, 418] [1300, 417]
5 105 6.5636947378383885 1378.4341942696824 445.62347848728916 1409.7454001206406 489.9085307841582 1.0020183068289408 0.7497030407133038 0.16901228091774967 20.62775352150129 -7.831194678827551 1.107384305990164 -3.059266537671117 [1447, 437] [1405, 437] [1408, 495] [1450, 495] [1442, 440] [1400, 439] [1403, 496] [1446, 496]
5 106 3.494737905771463 1380.3549458806144 483.76658500789785 1405.9867133762498 525.5187834233166 1.0020183068289408 0.5504664336671088 0.1491842714478749 20.822194258519353 -7.840920485369127 0.6194298979893419 0.006997225090335996 [1402, 468] [1434, 468] [1437, 525] [1405, 525] [1406, 466] [1437, 466] [1440, 523] [1409, 524]
5 107 3.2176406057480813 1290.963635806561 534.6993844943078 1328.05886569652 602.1952704880521 1.74 1.02 0.16901228091774967 23.106314688895953 -6.903920872660433 -1.0012632502890961 0.214297789492568 [1300, 538] [1348, 539] [1351, 628] [1302, 628] [1304, 537] [1352, 538] [1355, 628] [1307, 627]
4 108 6.421769215353286 1309.8526493375207 436.47581261051835 1330.0357608352863 489.73497228334656 1.2035265542140816 0.5027392983127943 0.38980909363153976 22.887263307663325 -7.029974796012416 1.3510508505145662 -2.9821670475100786 [1353, 427] [1328, 427] [1333, 490] [1358, 489] [1343, 432] [1319, 432] [1324, 493] [1348, 493]
5 109 1.410166809993344 1202.5170919938535 530.7118978520326 1218.275615052643 554.1094126508913 1.142578125 0.937803206905242 0.18453093497983883 44.05495479600802 -8.863939099060264 -0.5384624419965507 1.9299767760061923 [1216, 529] [1202, 529] [1202, 560] [1216, 561] [1220, 529] [1207, 529] [1206, 560] [1220, 561]
4 110 1.437915158134297 1187.3070655844747 488.5438355703223 1201.5894155426438 528.797965902404 1.4728641500160233 0.4485650325362152 0.38980909363153976 43.92253504326645 -8.53490274711146 0.7330830295822709 1.8956028729318108 [1201, 490] [1195, 491] [1196, 531] [1202, 530] [1210, 490] [1204, 491] [1205, 531] [1211, 530]
4 121 3.9302169458258804 278.3907454345568 440.3774400587232 288.23970882895327 469.49435135887603 1.3513215465655344 0.595498643535702 0.3983220423479812 38.8362163119708 26.315720069762186 3.1165069259037708 -1.3841632726335433 [182, 411] [174, 410] [173, 451] [181, 452] [169, 411] [160, 409] [159, 451] [168, 452]
2 123 0.6535982136044002 1679.1685820813107 528.4349039878473 1736.8031509861971 692.073326612217 1.8 0.7422991586530042 0.6101578281508191 8.650586099113953 -6.605005104640323 -0.863022196967305 3.1401003500137774 [1969, 526] [1861, 526] [1868, 786] [1976, 786] [1901, 530] [1801, 530] [1806, 771] [1907, 772]
1 125 3.373763603830758 -1 -1 -1 -1 1.4998925364709235 2.1109863249074676 4.6 23.834926020159564 33.97415857731937 -1.4398186322611817 -1.1911947975519848 [-499, 557] [-580, 556] [-583, 630] [-501, 625] [-805, 555] [-919, 554] [-923, 634] [-808, 629]
5 120 3.8072632071407613 278.39281845111526 463.17305551324864 290.2890141818896 488.6229576883027 0.8056052995647308 1.9884835013316784 0.19450105559438247 39.98958089481856 27.22928586087163 3.114387494087663 -1.2634688771390907 [180, 426] [160, 418] [160, 442] [180, 449] [174, 425] [153, 418] [153, 442] [174, 449]
5 129 0.3688825564877064 26.51241269081568 510.1265800501284 59.565566823568204 533.197897594932 0.6261558007166194 1.4275525270959302 0.2698402699334559 17.540447091351908 19.546962568494674 0.36558599800916564 1.9332622927510923 [-383, 476] [-317, 480] [-317, 520] [-383, 520] [-359, 476] [-295, 480] [-295, 520] [-358, 520]
5 130 1.8668390106872548 -1 -1 -1 -1 1.2690652428747093 2.2494894353337536 0.2698402699334559 20.944484732932647 27.454256221837223 1.7911429018020533 0.35565497657895245 [-645, 385] [-474, 390] [-474, 460] [-645, 457] [-660, 383] [-486, 389] [-485, 459] [-659, 456]
4 132 2.4466957405785132 493.1459439995565 398.07813299586303 519.5365650582462 465.3200524056302 1.0767505220240052 0.3930247517793141 0.24278337240180026 18.11558338843041 7.475370652540312 1.657260658612289 0.3035343239908943 [469, 385] [497, 386] [496, 455] [469, 454] [468, 382] [495, 383] [495, 453] [467, 452]
5 133 2.536712475510377 490.4572487964431 508.11537711332693 543.3633540018188 558.4741722983239 0.8450396081765481 1.306962751390864 0.16869680293985234 17.7115519082991 7.3637037325338435 0.02282238956353893 0.21086431073918144 [433, 499] [525, 498] [525, 553] [433, 555] [430, 497] [523, 496] [523, 552] [430, 554]
