1 29 3.1376836515435462 886.2931091778934 568.0782318564936 989.0790669286529 652.2490309729944 1.6827452515588448 2.2149407863616943 4.523248195648193 23.77671931739617 0.585952245600768 -1.5840082282247732 -0.020729959283715488 [895, 568] [996, 567] [997, 644] [896, 645] [874, 565] [996, 564] [997, 657] [874, 658]
1 36 2.8186245505107217 556.5550836386745 596.688094157002 765.2057691835032 731.204199370282 1.4998925364709235 2.1109863249074676 4.6 13.82247862566684 3.608770412023218 -1.437756036749027 0.06758885232827126 [614, 583] [771, 583] [771, 693] [614, 694] [504, 593] [724, 592] [724, 746] [504, 748]
1 40 3.9851448203109827 1575.5700060469776 558.3879114706663 1920.0 1010.1968704096538 1.7329342938239063 2.1109863249074676 4.507259303405364 3.280382144417103 -3.755356213524204 -0.8711162759599376 0.009252494364595892 [1544, 554] [1999, 556] [2009, 933] [1548, 931] [4078, 436] [6547, 446] [6886, 2571] [4261, 2542]
1 41 2.911240603975214 739.1735299217513 565.6561574246314 837.609161795822 645.0720392182129 1.7329342938239063 2.1109863249074676 4.507259303405364 26.832466987131387 4.107291807466744 -1.700931569919233 0.07845933940481593 [753, 565] [840, 567] [838, 638] [751, 636] [730, 563] [833, 565] [831, 649] [728, 647]
1 76 5.262373503147883 0 577.7112515614921 95.0222693428452 744.5147743905272 1.6572234039652607 2.1109863249074676 4.587692004262059 6.422547737359481 10.062142492303671 -1.188952098849289 -3.123479251469841 [-1519, 606] [-2112, 607] [-2120, 1069] [-1526, 1067] [-245, 576] [-529, 577] [-531, 800] [-246, 799]
1 77 5.9279910049853255 536.3512751652979 576.5034630628078 637.4234108259747 638.1393173261665 1.7 2.1109863249074676 4.6 31.36892172114932 10.666899415020929 -1.9785164399757693 -3.1141787499282123 [581, 569] [495, 570] [495, 639] [582, 638] [630, 570] [555, 571] [556, 631] [630, 630]
1 78 1.6405946590231881 1443.9817270497285 518.8273291671354 1592.799683210212 606.8563727466944 2.92 2.87 6.813765232114587 36.112394357731105 -18.39799722157286 -1.1769538739641108 1.9721888181426706 [1536, 518] [1457, 524] [1459, 620] [1539, 623] [1703, 521] [1618, 526] [1621, 617] [1707, 618]
1 79 5.81255730199844 405.7508739088935 575.7841001688271 504.9297165049216 637.0048325192128 1.664928483971667 2.1109863249074676 4.400555601048338 30.802314759843295 14.64914809053067 -2.0609148722695747 -3.1148909578876873 [412, 573] [324, 573] [323, 642] [411, 642] [482, 575] [406, 575] [404, 635] [481, 635]
1 80 5.927196981966964 577.8788599328303 578.5790903796837 636.55894671635 620.2561334248918 1.73 2.1109863249074676 4.510913656886572 43.512647189586225 13.758086757384502 -2.2018486339422996 -3.0918436630720265 [610, 565] [548, 564] [548, 614] [609, 615] [639, 563] [584, 563] [583, 608] [639, 608]
1 81 6.013852751629462 681.3032197103278 556.5850819781873 745.3704819922866 601.6838501609245 1.8170071560992789 2.3626111454425742 4.841281158587149 50.1507314924388 11.168181372560694 -2.1247867748311977 -3.0913769487340064 [725, 557] [666, 559] [667, 604] [726, 602] [742, 555] [689, 556] [689, 597] [743, 596]
