1 29 3.0674667578209776 748.8694344709053 570.8510717646476 1122.472837849937 881.7162404066385 1.615405797958374 2.2149407863616943 4.523248195648193 7.6285425371563225 0.23468175245184547 -1.0705154153116128 0.04337195307016373 [796, 560] [1062, 561] [1061, 754] [795, 755] [691, 586] [1181, 588] [1178, 942] [690, 945]
1 31 3.561135107585489 1295.621238387666 600.8171209914897 1763.8342825064424 872.309390612349 1.5186728079416651 2.104976970218756 4.569127957061207 7.193219901862389 -3.5896225612576296 -1.2028868388756702 0.04332774467752603 [1279, 589] [1540, 595] [1537, 786] [1275, 781] [1616, 626] [2116, 636] [2111, 1005] [1610, 1000]
1 32 2.5952933108089855 106.04916066265497 565.4276141128474 597.0228477615478 911.331214744116 1.712150123982994 2.1236619208025185 4.498645152128859 6.340432606908748 3.4857755157729144 -1.001839956707 0.043633231299858306 [329, 554] [624, 556] [622, 791] [325, 791] [-312, 548] [308, 551] [301, 1039] [-323, 1044]
1 33 3.352416434859421 1137.216822039955 567.7050228130425 1368.4398254873213 713.0916209054018 1.6760526650477003 2.125413731950142 4.6 13.728122702074423 -3.227823768294128 -1.2437339835800123 0.020106559294249662 [1128, 562] [1286, 564] [1285, 689] [1127, 687] [1201, 567] [1422, 570] [1421, 745] [1199, 743]
1 34 2.871567436766809 528.237150331653 557.8161721336978 771.870389042594 728.9326145551347 1.8499767886696075 2.1620488218201532 4.6 12.883940679243233 3.4453266594961 -1.0958815879294004 0.008726646259971648 [615, 546] [784, 546] [783, 691] [614, 690] [467, 539] [708, 540] [706, 748] [464, 746]
1 35 3.2658149046059965 1085.169929984613 570.5353078813455 1214.1092265524983 658.9560327971515 1.4998925364709235 2.1109863249074676 4.6 21.45263178930408 -3.2492372050354708 -1.5078123086310653 0.026096246753052617 [1078, 570] [1183, 570] [1183, 645] [1077, 645] [1111, 574] [1242, 575] [1241, 668] [1110, 668]
1 36 2.958240525820515 716.0493470218169 573.1604389047417 841.8514456319301 658.0685233775362 1.4998925364709235 2.1109863249074676 4.6 21.84659770939692 3.657870715527165 -1.487032920654757 0.01745661597526588 [737, 567] [841, 568] [840, 642] [736, 641] [687, 569] [815, 570] [814, 661] [686, 660]
1 37 3.1233662560577655 904.3647158866962 560.9950467716903 1013.6855601821336 642.3651332886254 1.6831032635108842 2.1620488218201532 4.501494793433892 22.97951462182785 0.21830624033495866 -1.4645619899074906 0.008726646259971648 [908, 561] [1010, 561] [1010, 641] [908, 640] [897, 561] [1021, 562] [1021, 658] [896, 658]
1 38 3.2602287006441193 1069.251322178333 566.6437844780344 1159.2406470532055 633.8111273295341 1.4998925364709235 2.1109863249074676 4.6 28.72339772255488 -3.266784937731196 -1.651263959177917 -0.005390117705837822 [1055, 567] [1137, 566] [1138, 623] [1056, 625] [1069, 569] [1164, 567] [1166, 635] [1070, 636]
1 40 3.1694281758348044 1038.2075737587138 556.8474567415095 1107.433290856523 618.9462153643659 1.7329342938239063 2.1109863249074676 4.507259303405364 34.609861722026366 -3.018632212460597 -1.707456807008405 0.05916316649773333 [1031, 558] [1098, 559] [1097, 615] [1029, 614] [1049, 558] [1126, 559] [1125, 623] [1047, 621]
1 41 2.9982351514657695 777.2659102831768 555.1850082328244 865.4658111097228 619.7596077779357 1.7329342938239063 2.1109863249074676 4.507259303405364 29.91272186730086 3.7892757966093362 -1.4689949390496204 0.017350928305565953 [791, 553] [869, 554] [868, 618] [790, 617] [765, 551] [855, 552] [854, 627] [763, 625]
1 69 3.9131572444955047 371.43450526496963 558.8623739725795 478.5365593857876 596.9819891285915 1.4998925364709235 2.1109863249074676 4.6 45.219376088494286 21.110403902853307 -1.7728854323214733 -1.208337533612526 [484, 554] [482, 554] [482, 593] [484, 592] [355, 553] [348, 553] [347, 594] [355, 592]
2 99 -0.2073378077444092 706.9379889385901 547.1167756665674 734.2126410268245 609.3799712496265 1.8 0.8190117377790875 0.6220451915054483 31.6624219165588 6.709851902130192 -1.3007908598846574 3.140101542193701 [732, 543] [701, 543] [701, 611] [732, 611] [737, 543] [706, 543] [706, 610] [737, 610]
