1 29 3.069213769658662 834.9455841613435 573.7840012123337 1034.0673528804184 734.1223572567213 1.6438955288691066 2.2149407863616943 4.523248195648193 13.295346196411359 0.38862479285940343 -1.2579423562002843 0.04315706726200117 [849, 566] [1018, 568] [1016, 693] [847, 692] [819, 568] [1058, 571] [1056, 748] [817, 746]
1 31 3.6787383085772563 1376.6973197380128 613.1492324712251 1920.0 980.1610087808708 1.5186728079416651 2.104976970218756 4.569127957061207 5.181911398103779 -3.5991791378575386 -1.1404936260381078 0.0699239681609459 [1354, 599] [1681, 599] [1681, 841] [1353, 844] [2105, 678] [2908, 676] [2915, 1293] [2108, 1321]
1 32 2.549816809070656 44.95820714196147 571.973073418636 568.6591907697972 946.240331041655 1.712150123982994 2.1236619208025185 4.498645152128859 5.781794296835128 3.530089208173423 -1.0330614892688452 0.04363323129985934 [278, 561] [593, 562] [591, 813] [274, 814] [-526, 562] [192, 565] [183, 1128] [-541, 1135]
1 33 3.3534766393040902 1157.0820141116853 570.4704789473774 1435.5340391804812 746.1388202193923 1.6760526650477003 2.125413731950142 4.6 11.67265571660679 -3.1914086015222614 -1.2246338511263866 0.05500244245925647 [1142, 567] [1321, 570] [1320, 712] [1140, 711] [1258, 571] [1524, 574] [1523, 787] [1256, 786]
1 34 2.8320567813587516 496.65422799510543 562.793993838305 758.1102976318222 742.391167079426 1.8499767886696075 2.1620488218201532 4.6 12.096172969521222 3.5221126447012256 -1.1415980407442163 0.026194220394979255 [586, 552] [764, 553] [763, 705] [584, 705] [421, 543] [683, 544] [681, 768] [418, 767]
1 35 3.2781636569264117 1088.1658399683033 577.126309845464 1218.7644115423989 670.3404907351744 1.4998925364709235 2.1109863249074676 4.6 19.32453904374751 -3.1267812270508575 -1.5203496024780185 0.023842405306347906 [1082, 573] [1198, 576] [1197, 658] [1081, 656] [1120, 580] [1267, 583] [1265, 688] [1118, 685]
1 36 2.950106102674218 717.4285343897167 579.1799124994632 826.1746861382795 662.5393426367335 1.4998925364709235 2.1109863249074676 4.6 21.059796533120153 3.703080584619442 -1.5142992410984084 0.017429371618161858 [726, 569] [834, 569] [833, 646] [726, 645] [672, 574] [805, 574] [805, 669] [671, 669]
1 37 3.093975356811513 -1 -1 -1 -1 1.6831032635108842 2.1620488218201532 4.501494793433892 40.58568617117201 1.5818153979659038 -2.0979676090538124 0.008662302157501616 [896, 566] [956, 567] [956, 614] [896, 613] [889, 565] [956, 565] [956, 617] [888, 617]
1 38 3.2668976285636213 1068.652140181595 574.4930687986565 1158.6414650564675 638.1551968642256 1.4998925364709235 2.1109863249074676 4.6 26.5520815372769 -3.3298231153827476 -1.705971579838468 -0.0005490312065345525 [1065, 572] [1152, 574] [1151, 636] [1064, 633] [1083, 571] [1187, 574] [1185, 648] [1081, 645]
1 40 3.2113176714456957 1034.877619953639 563.2886633814653 1104.103337051448 623.4340885522545 1.73 2.1109863249074676 4.507259303405364 32.564171174723654 -2.661661621273008 -1.7336756217901843 0.011829582424828454 [1025, 561] [1097, 562] [1096, 621] [1024, 620] [1035, 561] [1118, 562] [1117, 630] [1034, 629]
1 41 2.9826021209565865 757.7233582401765 563.0112467204274 845.9232590667225 634.0385772456532 1.7329342938239063 2.1109863249074676 4.507259303405364 27.67559873513052 3.954941049144854 -1.563370871090478 0.017048008477301646 [771, 558] [855, 560] [853, 629] [769, 627] [739, 557] [838, 559] [836, 640] [737, 638]
1 72 5.847911965867616 440.6487234118232 571.6902483192548 546.2590988113471 622.1961181530419 1.4998925364709235 2.1109863249074676 4.6 32.17119108688802 14.283528062447083 -1.8610117067253327 -3.1241599630701558 [449, 568] [365, 568] [364, 628] [448, 628] [515, 567] [443, 567] [442, 619] [515, 619]
2 99 -0.19049922924428908 728.6902453066078 563.5285949077602 755.9648973948422 625.7917904908193 1.8 0.8190117377790875 0.8039037860147706 28.736514935346523 5.585971165302019 -1.3076879117945568 3.1401003500137774 [754, 545] [720, 544] [719, 620] [753, 620] [760, 546] [727, 545] [726, 619] [759, 619]
5 49 2.3189373611890876 -1 -1 -1 -1 0.956089837990672 0.708247160103344 0.19189898232168234 16.179188766846213 20.211412116619783 0.43452820523385255 -0.07309669464062835 [-507, 457] [-461, 457] [-461, 526] [-506, 526] [-525, 456] [-479, 456] [-479, 526] [-525, 526]
