1 29 3.067473677304125 748.7908009034671 573.1471013838775 1120.5348685714278 878.3859820650644 1.615405797958374 2.2149407863616943 4.523248195648193 7.624363323319519 0.23450037804178853 -1.050395621845561 0.04337195307016373 [796, 558] [1062, 559] [1061, 752] [795, 752] [691, 582] [1181, 583] [1179, 938] [690, 941]
1 31 3.561135107585489 1295.6212383903862 600.8171209345732 1763.8342825100874 874.4912102924718 1.5186728079416651 2.104976970218756 4.569127957061207 7.193219901862389 -3.5896225612576296 -1.2028868384100089 0.04332774467752603 [1279, 589] [1540, 595] [1537, 786] [1275, 781] [1616, 626] [2116, 636] [2111, 1005] [1610, 1000]
1 32 2.5976921888756337 106.04916066265497 565.4276141128474 597.0228477615478 911.331214744116 1.712150123982994 2.1236619208025185 4.498645152128859 6.3852290489424535 3.49048245078169 -1.0030129923590145 0.04363323129985836 [331, 554] [625, 556] [623, 790] [328, 790] [-299, 548] [314, 551] [307, 1034] [-311, 1039]
1 33 3.3514290338575883 1137.216822039955 567.7050228130425 1368.4398254873213 713.0916209054018 1.6760526650477003 2.125413731950142 4.6 13.774844519179927 -3.224459333109969 -1.244544674164721 0.020106559294249697 [1127, 562] [1285, 564] [1284, 689] [1126, 687] [1200, 567] [1420, 570] [1419, 744] [1198, 742]
1 34 2.871567436766809 528.237150331653 557.8161721336978 771.870389042594 728.9326145551347 1.8499767886696075 2.1620488218201532 4.6 12.883940679243233 3.4453266594961 -1.095881587463739 0.008726646259971648 [615, 546] [784, 546] [783, 691] [614, 690] [467, 539] [708, 540] [706, 748] [464, 746]
1 35 3.266154454336999 1085.169929984613 570.5353078813455 1214.1092265524983 658.9560327971515 1.4998925364709235 2.1109863249074676 4.6 21.408646369745746 -3.2495461336001257 -1.5062540342061033 0.026074995714697877 [1078, 570] [1184, 570] [1183, 646] [1077, 645] [1111, 574] [1242, 575] [1242, 669] [1111, 668]
1 36 2.958546917177787 716.0493470218169 573.1604389047417 841.8514456319301 658.0685233775362 1.4998925364709235 2.1109863249074676 4.6 21.89257494165677 3.6586734956547087 -1.4882369375439561 0.01745661597526588 [737, 567] [841, 568] [840, 641] [737, 641] [687, 569] [815, 570] [815, 660] [686, 660]
1 37 3.128842696768555 904.3647158866962 560.9950467716903 1013.6855601821336 642.3651332886254 1.6831032635108842 2.1620488218201532 4.501494793433892 22.954898411425955 0.0923551835306729 -1.4639173912869154 0.008726646259971648 [914, 561] [1016, 562] [1016, 641] [914, 641] [904, 561] [1028, 562] [1028, 659] [904, 658]
1 38 3.3055896450172244 1069.251322178333 566.6437844780344 1159.2406470532055 633.8111273295341 1.4998925364709235 2.1109863249074676 4.6 28.642263758882933 -3.2944033970604547 -1.6886131582911879 -0.0494812519160879 [1061, 568] [1142, 568] [1143, 626] [1061, 626] [1066, 570] [1162, 569] [1163, 637] [1067, 638]
1 40 3.2025923805348553 1038.2075737587138 556.8474567415095 1107.433290856523 618.9462153643659 1.7329342938239063 2.1109863249074676 4.507259303405364 34.6355463647575 -3.036680386390717 -1.7304884342819105 0.026451907522607253 [1033, 559] [1101, 560] [1101, 616] [1033, 615] [1046, 559] [1123, 559] [1123, 623] [1046, 623]
1 41 3.0046426425054524 777.2659102831768 555.1850082328244 865.4658111097228 619.7596077779357 1.7329342938239063 2.1109863249074676 4.507259303405364 29.893947218872697 3.5850820769953637 -1.6145111847410136 0.017593357124896642 [798, 558] [876, 559] [875, 623] [797, 623] [773, 558] [864, 558] [863, 633] [772, 632]
1 69 3.9479873789543176 442.24930492313285 558.7322336114687 549.6112182713424 595.2760340284755 1.4998925364709235 2.1109863249074676 4.6 45.805832961054804 19.471381549363873 -1.8330040580695468 -1.208337533612526 [531, 555] [531, 555] [531, 594] [530, 593] [405, 555] [400, 555] [399, 595] [405, 593]
2 99 -0.20820122607963373 706.9379889385901 547.1167756665674 734.2126410268245 609.3799712496265 1.8 0.8190117377790875 0.6220451915054483 31.69248186667887 6.744820166384182 -1.3013975923153245 3.140101542193701 [731, 543] [700, 543] [700, 611] [731, 611] [736, 543] [705, 543] [705, 610] [735, 610]
5 49 2.434374619674761 33.295878726003984 494.33887838584025 48.4149642314928 537.4837032865329 0.9597799777984619 0.5490529046436379 0.19189898232168234 18.38984886929459 20.169648624989957 0.5155798525405336 -0.12430462632050131 [-324, 460] [-295, 460] [-295, 521] [-324, 521] [-339, 460] [-309, 460] [-309, 521] [-339, 521]
5 48 2.3483251522039312 271.50141564223026 463.0461274101471 292.1538819216205 495.86659998204567 0.9899360088669367 0.6288062611569458 0.1836229825194231 29.299633115547316 19.839620107874936 1.6355037633324838 0.19805693752560494 [160, 440] [187, 441] [187, 480] [159, 480] [156, 439] [184, 440] [183, 480] [155, 479]
